unique_ID,IDNO,RNUM,RUN,stimType,mwType,nBack,keyResp,fixT,stimT,stimPic,Ans,fixStart_offset,stimStart_offset
31150,56,R4519,R3,NT,NT,1,None,1.65,0.85,Stimuli/nB_N_circle_triangle.png,None,182.960007,185.477355
31151,56,R4519,R3,NT,NT,1,None,1.55,1,Stimuli/nB_N_triangle_square.png,None,185.484897,188.052443
31165,56,R4519,R3,NT,NT,1,None,1.5,0.8,Stimuli/nB_N_triangle_square.png,None,254.365706,256.68295
31166,56,R4519,R3,NT,NT,1,None,1.4,1.2,Stimuli/nB_N_square_triangle.png,None,256.690568,259.308314
31167,56,R4519,R3,NT,NT,1,None,1.6,0.95,Stimuli/nB_N_circle_triangle.png,None,259.315482,261.882945
31168,56,R4519,R3,TT,TT,1,right,1.3,2.45,Stimuli/nB_T_TRIANGLE.png,right,261.890422,263.206994
31169,56,R4519,R3,NT,NT,1,None,1.45,0.8,Stimuli/nB_N_triangle_square.png,None,265.673564,267.94087
31257,56,R4519,R4,NT,NT,1,None,1.6,1.2,Stimuli/nB_N_triangle_circle.png,None,0,2.826369
31258,56,R4519,R4,NT,NT,1,None,1.6,0.8,Stimuli/nB_N_square_triangle.png,None,2.83354300000001,5.251092
31259,56,R4519,R4,TT,TT,1,right,1.5,2.5,Stimuli/nB_T_TRIANGLE.png,right,5.258402,6.77498199999999
31260,56,R4519,R4,NT,NT,1,None,1.45,1.2,Stimuli/nB_N_triangle_square.png,None,9.29162600000001,11.959332
31261,56,R4519,R4,NT,NT,1,None,1.55,1.2,Stimuli/nB_N_square_circle.png,None,11.966527,14.74254
31275,56,R4519,R4,NT,NT,1,None,1.55,1.05,Stimuli/nB_N_circle_square.png,None,81.230532,83.848101
31276,56,R4519,R4,NT,NT,1,None,1.5,1.2,Stimuli/nB_N_triangle_circle.png,None,83.855486,86.573151
31277,56,R4519,R4,TT,TT,1,left,1.5,2.15,Stimuli/nB_T_TRIANGLE.png,left,86.580363,88.096945
31278,56,R4519,R4,NT,NT,1,None,1.4,1.2,Stimuli/nB_N_triangle_circle.png,None,90.263554,92.881173
31279,56,R4519,R4,NT,NT,1,None,1.35,0.95,Stimuli/nB_N_triangle_square.png,None,92.888378,95.205861
31280,56,R4519,R4,TT,TT,1,right,1.7,2.5,Stimuli/nB_T_SQUARE.png,right,95.213318,96.929887
31281,56,R4519,R4,NT,NT,1,None,1.7,1.2,Stimuli/nB_N_circle_square.png,None,99.446457,102.364244
31282,56,R4519,R4,NT,NT,1,None,1.65,1,Stimuli/nB_N_circle_triangle.png,None,102.371446,105.038891
31296,56,R4519,R4,NT,NT,1,None,1.6,1.2,Stimuli/nB_N_triangle_circle.png,None,171.4605,174.278349
31297,56,R4519,R4,NT,NT,1,None,1.3,0.95,Stimuli/nB_N_triangle_circle.png,None,174.285411,176.552813
31298,56,R4519,R4,TT,TT,1,right,1.4,2.35,Stimuli/nB_T_CIRCLE.png,right,176.560237,177.97688
31299,56,R4519,R4,NT,NT,1,None,1.5,1,Stimuli/nB_N_square_triangle.png,None,180.343502,182.860986
31300,56,R4519,R4,NT,NT,1,None,1.5,1.05,Stimuli/nB_N_circle_triangle.png,None,182.868429,185.435905
31301,56,R4519,R4,NT,NT,1,None,1.35,1.1,Stimuli/nB_N_triangle_circle.png,None,185.443272,187.910823
31315,56,R4519,R4,NT,NT,1,None,1.45,0.8,Stimuli/nB_N_circle_square.png,None,254.482369,256.74955
31408,57,R4661,R1,NT,NT,1,None,1.35,1,Stimuli/nB_N_square_triangle.png,None,0,2.36783500000001
31409,57,R4661,R1,NT,NT,1,None,1.5,1.15,Stimuli/nB_N_circle_triangle.png,None,2.37519700000001,5.04283800000002
31423,57,R4661,R1,NT,NT,1,None,1.3,1.1,Stimuli/nB_N_triangle_circle.png,None,71.481014,73.898521
31424,57,R4661,R1,NT,NT,1,None,1.3,1.15,Stimuli/nB_N_circle_square.png,None,73.905904,76.373547
31425,57,R4661,R1,TT,TT,1,left,1.5,2.5,Stimuli/nB_T_SQUARE.png,right,76.380818,77.897413
31426,57,R4661,R1,NT,NT,1,None,1.35,1,Stimuli/nB_N_circle_triangle.png,None,80.413995,82.781469
31427,57,R4661,R1,NT,NT,1,None,1.5,1.1,Stimuli/nB_N_triangle_square.png,None,82.788798,85.40646
31428,57,R4661,R1,TT,TT,1,left,1.7,2.25,Stimuli/nB_T_TRIANGLE.png,left,85.413762,87.130357
31429,57,R4661,R1,NT,NT,1,None,1.65,1.15,Stimuli/nB_N_triangle_square.png,None,89.396987,92.214603
31430,57,R4661,R1,NT,NT,1,None,1.55,1.15,Stimuli/nB_N_circle_triangle.png,None,92.221895,94.939514
31431,57,R4661,R1,TT,TT,1,right,1.35,2.3,Stimuli/nB_T_TRIANGLE.png,right,94.946785,96.313365
31432,57,R4661,R1,NT,NT,1,None,1.45,0.9,Stimuli/nB_N_triangle_square.png,None,98.629982,100.997372
31433,57,R4661,R1,NT,NT,1,None,1.35,0.8,Stimuli/nB_N_triangle_square.png,None,101.004797,103.172165
31447,57,R4661,R1,NT,NT,1,None,1.3,1.1,Stimuli/nB_N_square_circle.png,None,169.544013,171.961592
31448,57,R4661,R1,NT,NT,1,None,1.4,1.2,Stimuli/nB_N_triangle_circle.png,None,171.968802,174.586599
31449,57,R4661,R1,NT,NT,1,None,1.45,0.9,Stimuli/nB_N_square_circle.png,None,174.593815,176.961183
31450,57,R4661,R1,NT,NT,1,None,1.7,1.05,Stimuli/nB_N_triangle_circle.png,None,176.968723,179.736241
31464,57,R4661,R1,NT,NT,1,None,1.45,1.15,Stimuli/nB_N_circle_triangle.png,None,245.99111,248.608809
31465,57,R4661,R1,NT,NT,1,None,1.35,1.05,Stimuli/nB_N_circle_triangle.png,None,248.616065,251.033579
31466,57,R4661,R1,TT,TT,1,right,1.65,2.45,Stimuli/nB_T_TRIANGLE.png,right,251.040857,252.707515
31467,57,R4661,R1,NT,NT,1,None,1.4,1.15,Stimuli/nB_N_triangle_square.png,None,255.174165,257.74176
31468,57,R4661,R1,NT,NT,1,None,1.4,0.9,Stimuli/nB_N_circle_triangle.png,None,257.748972,260.066432
31610,57,R4661,R2,NT,NT,1,None,1.7,1.05,Stimuli/nB_N_square_triangle.png,None,204.650979,207.418462
31611,57,R4661,R2,NT,NT,1,None,1.65,0.8,Stimuli/nB_N_circle_triangle.png,None,207.425817,209.893124
31625,57,R4661,R2,NT,NT,1,None,1.7,1.15,Stimuli/nB_N_square_circle.png,None,276.256616,279.124199
31626,57,R4661,R2,NT,NT,1,None,1.65,0.95,Stimuli/nB_N_circle_square.png,None,279.131439,281.748901
31627,57,R4661,R2,NT,NT,1,None,1.45,0.8,Stimuli/nB_N_square_triangle.png,None,281.756404,284.02367
31641,57,R4661,R2,NT,NT,1,None,1.65,0.9,Stimuli/nB_N_square_triangle.png,None,350.445451,353.012826
31642,57,R4661,R2,NT,NT,1,None,1.7,0.85,Stimuli/nB_N_circle_square.png,None,353.02036,355.587682
31643,57,R4661,R2,TT,TT,1,right,1.45,2.35,Stimuli/nB_T_SQUARE.png,right,355.595255,357.061819
31644,57,R4661,R2,NT,NT,1,None,1.5,0.85,Stimuli/nB_N_circle_triangle.png,None,359.428403,361.795791
31645,57,R4661,R2,NT,NT,1,None,1.35,1.15,Stimuli/nB_N_square_triangle.png,None,361.803351,364.320987
31659,57,R4661,R2,NT,NT,1,None,1.45,1.2,Stimuli/nB_N_square_triangle.png,None,430.642352,433.310086
31660,57,R4661,R2,NT,NT,1,None,1.3,1.1,Stimuli/nB_N_triangle_circle.png,None,433.317307,435.734892
31661,57,R4661,R2,NT,NT,1,None,1.4,1,Stimuli/nB_N_square_circle.png,None,435.742217,438.159624
31662,57,R4661,R2,NT,NT,1,None,1.65,1.1,Stimuli/nB_N_square_circle.png,None,438.167073,440.934715
31676,57,R4661,R2,NT,NT,1,None,1.5,0.85,Stimuli/nB_N_triangle_square.png,None,507.497783,509.865128
31677,57,R4661,R2,NT,NT,1,None,1.6,1.2,Stimuli/nB_N_circle_triangle.png,None,509.872635,512.690406
31678,57,R4661,R2,TT,TT,1,right,1.7,2.45,Stimuli/nB_T_TRIANGLE.png,right,512.697645,514.414194
31679,57,R4661,R2,NT,NT,1,None,1.6,0.95,Stimuli/nB_N_circle_triangle.png,None,516.880764,519.448208
31680,57,R4661,R2,NT,NT,1,None,1.4,0.95,Stimuli/nB_N_triangle_circle.png,None,519.455657,521.823093
31681,57,R4661,R2,NT,NT,1,None,1.4,1.1,Stimuli/nB_N_circle_square.png,None,521.830576,524.348205
31682,57,R4661,R2,NT,NT,1,None,1.4,1.1,Stimuli/nB_N_circle_square.png,None,524.355528,526.873081
31683,57,R4661,R2,TT,TT,1,right,1.55,2.5,Stimuli/nB_T_SQUARE.png,right,526.880373,528.446915
31684,57,R4661,R2,NT,NT,1,None,1.45,0.8,Stimuli/nB_N_square_triangle.png,None,530.963555,533.230831
31685,57,R4661,R2,NT,NT,1,None,1.6,0.9,Stimuli/nB_N_square_triangle.png,None,533.23842,535.755875
31686,57,R4661,R2,TT,TT,1,right,1.65,2.35,Stimuli/nB_T_TRIANGLE.png,right,535.763378,537.429979
31687,57,R4661,R2,NT,NT,1,None,1.65,1,Stimuli/nB_N_circle_square.png,None,539.796561,542.464091
31710,57,R4661,R3,NT,NT,1,None,1.6,0.9,Stimuli/nB_N_circle_square.png,None,0,2.51765700000004
31711,57,R4661,R3,NT,NT,1,None,1.55,1.2,Stimuli/nB_N_circle_triangle.png,None,2.52512000000002,5.29278300000004
31712,57,R4661,R3,TT,TT,1,left,1.65,2.4,Stimuli/nB_T_CIRCLE.png,left,5.30001400000003,6.96665500000006
31713,57,R4661,R3,NT,NT,1,None,1.35,1.2,Stimuli/nB_N_triangle_circle.png,None,9.38321900000005,11.95095
31714,57,R4661,R3,NT,NT,1,None,1.55,0.9,Stimuli/nB_N_square_triangle.png,None,11.958123,14.433873
31715,57,R4661,R3,TT,TT,1,right,1.6,2.5,Stimuli/nB_T_TRIANGLE.png,right,14.441391,16.066294
31716,57,R4661,R3,NT,NT,1,None,1.55,0.95,Stimuli/nB_N_square_circle.png,None,18.5829200000001,21.1006360000001
31717,57,R4661,R3,NT,NT,1,None,1.5,1.15,Stimuli/nB_N_circle_triangle.png,None,21.107807,23.775418
31718,57,R4661,R3,NT,NT,1,None,1.3,0.8,Stimuli/nB_N_circle_square.png,None,23.782612,25.8999670000001
31719,57,R4661,R3,NT,NT,1,None,1.6,1.1,Stimuli/nB_N_triangle_square.png,None,25.907625,28.625192
31720,57,R4661,R3,TT,TT,1,right,1.35,2.15,Stimuli/nB_T_SQUARE.png,right,28.632524,29.999086
31721,57,R4661,R3,NT,NT,1,None,1.35,1.05,Stimuli/nB_N_triangle_circle.png,None,32.165725,34.583221
31722,57,R4661,R3,NT,NT,1,None,1.35,0.95,Stimuli/nB_N_triangle_square.png,None,34.59057,36.908041
31723,57,R4661,R3,TT,TT,1,right,1.6,2.25,Stimuli/nB_T_SQUARE.png,right,36.915485,38.5320960000001
31724,57,R4661,R3,NT,NT,1,None,1.45,1.05,Stimuli/nB_N_square_circle.png,None,40.798677,43.316224
31725,57,R4661,R3,NT,NT,1,None,1.45,0.85,Stimuli/nB_N_square_triangle.png,None,43.323575,45.640932
31726,57,R4661,R3,NT,NT,1,None,1.5,1.1,Stimuli/nB_N_square_circle.png,None,45.6484860000001,48.266108
31740,57,R4661,R3,NT,NT,1,None,1.7,0.9,Stimuli/nB_N_triangle_square.png,None,114.795926,117.41331
31741,57,R4661,R3,NT,NT,1,None,1.6,1.15,Stimuli/nB_N_triangle_circle.png,None,117.420832,120.188304
31742,57,R4661,R3,TT,TT,1,left,1.55,2.35,Stimuli/nB_T_TRIANGLE.png,left,120.195721,121.762281
31743,57,R4661,R3,NT,NT,1,None,1.6,1.2,Stimuli/nB_N_circle_square.png,None,124.128906,126.94657
31744,57,R4661,R3,NT,NT,1,None,1.6,1.2,Stimuli/nB_N_circle_square.png,None,126.953798,129.771448
31745,57,R4661,R3,TT,TT,1,right,1.6,2.35,Stimuli/nB_T_SQUARE.png,right,129.77864,131.395153
31746,57,R4661,R3,NT,NT,1,None,1.45,1.2,Stimuli/nB_N_square_circle.png,None,133.761875,136.429539
31926,57,R4661,R4,NT,NT,1,None,1.4,1.05,Stimuli/nB_N_circle_triangle.png,None,271.473408,273.940942
31927,57,R4661,R4,NT,NT,1,None,1.7,1.1,Stimuli/nB_N_triangle_circle.png,None,273.948322,276.765863
31928,57,R4661,R4,TT,TT,1,right,1.7,2.5,Stimuli/nB_T_CIRCLE.png,right,276.773161,278.489744
31929,57,R4661,R4,NT,NT,1,None,1.6,1.1,Stimuli/nB_N_circle_triangle.png,None,281.006387,283.723942
31930,57,R4661,R4,NT,NT,1,None,1.7,1.05,Stimuli/nB_N_circle_square.png,None,283.731234,286.498775
31944,57,R4661,R4,NT,NT,1,None,1.5,1,Stimuli/nB_N_circle_square.png,None,352.662022,355.179491
31945,57,R4661,R4,NT,NT,1,None,1.7,0.8,Stimuli/nB_N_triangle_square.png,None,355.186916,357.704177
31959,57,R4661,R4,NT,NT,1,None,1.6,0.9,Stimuli/nB_N_square_triangle.png,None,424.109321,426.62663
31960,57,R4661,R4,NT,NT,1,None,1.4,1.2,Stimuli/nB_N_triangle_square.png,None,426.634073,429.251813
31961,57,R4661,R4,TT,TT,1,left,1.45,2.1,Stimuli/nB_T_TRIANGLE.png,left,429.259009,430.725645
31962,57,R4661,R4,NT,NT,1,None,1.4,1.05,Stimuli/nB_N_square_circle.png,None,432.842325,435.309831
31963,57,R4661,R4,NT,NT,1,None,1.5,0.85,Stimuli/nB_N_triangle_circle.png,None,435.317211,437.68457
31964,57,R4661,R4,TT,TT,1,left,1.5,2.4,Stimuli/nB_T_TRIANGLE.png,left,437.692129,439.208694
31965,57,R4661,R4,NT,NT,1,None,1.55,1.05,Stimuli/nB_N_square_triangle.png,None,441.625284,444.242826
31966,57,R4661,R4,NT,NT,1,None,1.45,1.1,Stimuli/nB_N_triangle_circle.png,None,444.250129,446.817761
31967,57,R4661,R4,NT,NT,1,None,1.65,1.05,Stimuli/nB_N_square_triangle.png,None,446.825062,449.54261
31968,57,R4661,R4,NT,NT,1,None,1.4,0.95,Stimuli/nB_N_circle_triangle.png,None,449.549964,451.917421
31969,57,R4661,R4,TT,TT,1,left,1.4,2.1,Stimuli/nB_T_CIRCLE.png,left,451.924872,453.34149
31970,57,R4661,R4,NT,NT,1,None,1.7,1.1,Stimuli/nB_N_square_circle.png,None,455.458087,458.275696
31971,57,R4661,R4,NT,NT,1,None,1.45,1.15,Stimuli/nB_N_square_circle.png,None,458.283018,460.900582
31972,57,R4661,R4,TT,TT,1,None,1.6,2.35,Stimuli/nB_T_SQUARE.png,left,460.907861,462.524491
31973,57,R4661,R4,NT,NT,1,None,1.65,0.95,Stimuli/nB_N_circle_triangle.png,None,464.891057,467.508537
31974,57,R4661,R4,NT,NT,1,None,1.7,1.2,Stimuli/nB_N_circle_triangle.png,None,467.516001,470.433637
31988,57,R4661,R4,NT,NT,1,None,1.7,0.95,Stimuli/nB_N_square_circle.png,None,536.896656,539.564205
31989,57,R4661,R4,NT,NT,1,None,1.3,1.15,Stimuli/nB_N_circle_square.png,None,539.571613,542.039248
32075,58,R4544,R1,NT,NT,1,None,1.55,0.95,Stimuli/nB_N_square_triangle.png,None,267.965255,270.482697
32076,58,R4544,R1,NT,NT,1,None,1.55,1.1,Stimuli/nB_N_square_triangle.png,None,270.490151,273.15778
32077,58,R4544,R1,NT,NT,1,None,1.35,1.05,Stimuli/nB_N_circle_triangle.png,None,273.165102,275.582623
32091,58,R4544,R1,NT,NT,1,None,1.65,0.95,Stimuli/nB_N_circle_square.png,None,342.045866,344.663254
32092,58,R4544,R1,NT,NT,1,None,1.45,1,Stimuli/nB_N_triangle_circle.png,None,344.670706,347.146581
32093,58,R4544,R1,TT,TT,1,left,1.65,2.15,Stimuli/nB_T_TRIANGLE.png,left,347.153955,348.83722
32094,58,R4544,R1,NT,NT,1,None,1.6,0.85,Stimuli/nB_N_square_circle.png,None,351.003821,353.470864
32095,58,R4544,R1,NT,NT,1,None,1.6,1.2,Stimuli/nB_N_triangle_square.png,None,353.478466,356.304768
32096,58,R4544,R1,TT,TT,1,right,1.3,2.4,Stimuli/nB_T_SQUARE.png,right,356.311988,357.645223
32097,58,R4544,R1,NT,NT,1,None,1.4,0.9,Stimuli/nB_N_square_triangle.png,None,360.061864,362.379218
32098,58,R4544,R1,NT,NT,1,None,1.5,0.85,Stimuli/nB_N_triangle_circle.png,None,362.386708,364.75404
32099,58,R4544,R1,TT,TT,1,right,1.5,2.2,Stimuli/nB_T_CIRCLE.png,right,364.761697,366.286566
32100,58,R4544,R1,NT,NT,1,None,1.3,1.1,Stimuli/nB_N_circle_square.png,None,368.503205,370.920764
32101,58,R4544,R1,NT,NT,1,None,1.45,0.95,Stimuli/nB_N_triangle_circle.png,None,370.928056,373.345466
32102,58,R4544,R1,NT,NT,1,None,1.5,1.1,Stimuli/nB_N_triangle_square.png,None,373.352912,375.970605
32103,58,R4544,R1,NT,NT,1,None,1.6,1.2,Stimuli/nB_N_square_circle.png,None,375.977931,378.795566
32104,58,R4544,R1,TT,TT,1,left,1.4,2.45,Stimuli/nB_T_SQUARE.png,left,378.802764,380.219381
32105,58,R4544,R1,NT,NT,1,None,1.45,1.2,Stimuli/nB_N_square_circle.png,None,382.685904,385.353701
32106,58,R4544,R1,NT,NT,1,None,1.65,1.1,Stimuli/nB_N_square_circle.png,None,385.360878,388.128452
32107,58,R4544,R1,NT,NT,1,None,1.6,1.1,Stimuli/nB_N_triangle_square.png,None,388.135745,390.853368
32121,58,R4544,R1,NT,NT,1,None,1.3,0.85,Stimuli/nB_N_circle_square.png,None,457.058217,459.225548
32122,58,R4544,R1,NT,NT,1,None,1.65,1,Stimuli/nB_N_square_triangle.png,None,459.23313,461.9006
32136,58,R4544,R1,NT,NT,1,None,1.4,0.9,Stimuli/nB_N_circle_square.png,None,528.205552,530.522919
32137,58,R4544,R1,NT,NT,1,None,1.5,1.15,Stimuli/nB_N_triangle_square.png,None,530.530396,533.198074
32138,58,R4544,R1,TT,TT,1,None,1.35,2.5,Stimuli/nB_T_SQUARE.png,right,533.205315,534.571912
32139,58,R4544,R1,NT,NT,1,None,1.3,1.1,Stimuli/nB_N_square_triangle.png,None,537.08855,539.506116
32140,58,R4544,R1,NT,NT,1,None,1.7,1.1,Stimuli/nB_N_circle_triangle.png,None,539.5134,542.330971
32163,58,R4544,R2,NT,NT,1,None,1.6,1.2,Stimuli/nB_N_triangle_circle.png,None,0,2.81801400000001
32164,58,R4544,R2,NT,NT,1,None,1.3,1.15,Stimuli/nB_N_triangle_circle.png,None,2.825197,5.29281700000001
32178,58,R4544,R2,NT,NT,1,None,1.3,1.2,Stimuli/nB_N_circle_square.png,None,71.6226,74.140301
32179,58,R4544,R2,NT,NT,1,None,1.6,0.95,Stimuli/nB_N_circle_triangle.png,None,74.147467,76.715048
32180,58,R4544,R2,NT,NT,1,None,1.45,0.85,Stimuli/nB_N_circle_triangle.png,None,76.722406,79.039746
32181,58,R4544,R2,TT,TT,1,left,1.55,2.15,Stimuli/nB_T_CIRCLE.png,left,79.047325,80.613839
32182,58,R4544,R2,NT,NT,1,None,1.65,1.1,Stimuli/nB_N_circle_square.png,None,82.780507,85.548087
32183,58,R4544,R2,NT,NT,1,None,1.5,1,Stimuli/nB_N_circle_triangle.png,None,85.555379,88.072824
32184,58,R4544,R2,TT,TT,1,right,1.55,2.1,Stimuli/nB_T_TRIANGLE.png,right,88.080264,89.646865
32185,58,R4544,R2,NT,NT,1,None,1.55,1.1,Stimuli/nB_N_triangle_circle.png,None,91.763476,94.431093
32186,58,R4544,R2,NT,NT,1,None,1.55,1,Stimuli/nB_N_circle_triangle.png,None,94.438402,97.005888
32200,58,R4544,R2,NT,NT,1,None,1.65,0.95,Stimuli/nB_N_triangle_square.png,None,163.177468,165.794829
32201,58,R4544,R2,NT,NT,1,None,1.6,1.05,Stimuli/nB_N_square_triangle.png,None,165.802322,168.469888
32215,58,R4544,R2,NT,NT,1,None,1.65,1.1,Stimuli/nB_N_triangle_square.png,None,234.608002,237.375635
32216,58,R4544,R2,NT,NT,1,None,1.45,1.15,Stimuli/nB_N_square_triangle.png,None,237.382946,240.000627
32217,58,R4544,R2,NT,NT,1,None,1.65,0.95,Stimuli/nB_N_circle_triangle.png,None,240.007871,242.633662
32231,58,R4544,R2,NT,NT,1,None,1.55,1.15,Stimuli/nB_N_triangle_square.png,None,308.838676,311.556255
32232,58,R4544,R2,NT,NT,1,None,1.7,1.15,Stimuli/nB_N_triangle_circle.png,None,311.563515,314.431195
32233,58,R4544,R2,NT,NT,1,None,1.55,1.05,Stimuli/nB_N_square_circle.png,None,314.43846,317.056009
32234,58,R4544,R2,TT,TT,1,left,1.5,2.4,Stimuli/nB_T_SQUARE.png,left,317.063364,318.579928
32235,58,R4544,R2,NT,NT,1,None,1.7,0.85,Stimuli/nB_N_square_triangle.png,None,320.996515,323.56385
32364,58,R4544,R3,NT,NT,1,None,1.65,1.05,Stimuli/nB_N_triangle_square.png,None,201.259347,203.976945
32365,58,R4544,R3,NT,NT,1,None,1.55,1.15,Stimuli/nB_N_triangle_square.png,None,203.984304,206.701891
32366,58,R4544,R3,TT,TT,1,left,1.65,2.2,Stimuli/nB_T_TRIANGLE.png,left,206.709142,208.375747
32367,58,R4544,R3,NT,NT,1,None,1.6,1.15,Stimuli/nB_N_square_triangle.png,None,210.592342,213.359909
32368,58,R4544,R3,NT,NT,1,None,1.6,0.9,Stimuli/nB_N_circle_square.png,None,213.367222,215.884658
32382,58,R4544,R3,NT,NT,1,None,1.7,1.1,Stimuli/nB_N_square_triangle.png,None,282.447912,285.265467
32383,58,R4544,R3,NT,NT,1,None,1.7,1.2,Stimuli/nB_N_square_triangle.png,None,285.272883,288.190525
32397,58,R4544,R3,NT,NT,1,None,1.45,1.05,Stimuli/nB_N_triangle_square.png,None,354.603527,357.121092
32398,58,R4544,R3,NT,NT,1,None,1.6,1.2,Stimuli/nB_N_triangle_square.png,None,357.128421,359.946132
32399,58,R4544,R3,NT,NT,1,None,1.5,0.8,Stimuli/nB_N_circle_triangle.png,None,359.953323,362.270634
32413,58,R4544,R3,NT,NT,1,None,1.65,0.95,Stimuli/nB_N_circle_triangle.png,None,428.684011,431.301431
32414,58,R4544,R3,NT,NT,1,None,1.4,1.1,Stimuli/nB_N_triangle_circle.png,None,431.308887,433.82652
32415,58,R4544,R3,NT,NT,1,None,1.35,1.1,Stimuli/nB_N_square_circle.png,None,433.833838,436.301374
32416,58,R4544,R3,NT,NT,1,None,1.65,1.1,Stimuli/nB_N_circle_triangle.png,None,436.308696,439.076407
32417,58,R4544,R3,TT,TT,1,left,1.5,2.25,Stimuli/nB_T_CIRCLE.png,left,439.0837,440.60027
32418,58,R4544,R3,NT,NT,1,None,1.6,1,Stimuli/nB_N_triangle_circle.png,None,442.866896,445.484361
32419,58,R4544,R3,NT,NT,1,None,1.35,1.15,Stimuli/nB_N_square_triangle.png,None,445.49178,448.009414
32420,58,R4544,R3,TT,TT,1,left,1.6,2.25,Stimuli/nB_T_SQUARE.png,left,448.016692,449.641584
32421,58,R4544,R3,NT,NT,1,None,1.65,1,Stimuli/nB_N_circle_triangle.png,None,451.908229,454.575666
32422,58,R4544,R3,NT,NT,1,None,1.6,0.95,Stimuli/nB_N_square_circle.png,None,454.583061,457.150537
32436,58,R4544,R3,NT,NT,1,None,1.45,1.1,Stimuli/nB_N_square_circle.png,None,523.40551,525.973058
32437,58,R4544,R3,NT,NT,1,None,1.4,1.2,Stimuli/nB_N_square_circle.png,None,525.980349,528.598047
32438,58,R4544,R3,NT,NT,1,None,1.45,1,Stimuli/nB_N_circle_square.png,None,528.605231,531.081133
32439,58,R4544,R3,NT,NT,1,None,1.3,1.1,Stimuli/nB_N_circle_square.png,None,531.088488,533.506131
32440,58,R4544,R3,TT,TT,1,right,1.3,2.2,Stimuli/nB_T_SQUARE.png,right,533.513446,534.830017
32441,58,R4544,R3,NT,NT,1,None,1.45,1.15,Stimuli/nB_N_triangle_circle.png,None,537.046645,539.664261
32442,58,R4544,R3,NT,NT,1,None,1.65,0.8,Stimuli/nB_N_square_circle.png,None,539.671517,542.138819
32465,58,R4544,R4,NT,NT,1,None,1.65,0.95,Stimuli/nB_N_square_triangle.png,None,0,2.61772500000001
32466,58,R4544,R4,NT,NT,1,None,1.6,1.15,Stimuli/nB_N_circle_triangle.png,None,2.62515,5.392869
32480,58,R4544,R4,NT,NT,1,None,1.55,1.05,Stimuli/nB_N_square_circle.png,None,71.689197,74.306689
32481,58,R4544,R4,NT,NT,1,None,1.45,0.85,Stimuli/nB_N_circle_square.png,None,74.314039,76.631406
32482,58,R4544,R4,NT,NT,1,None,1.4,1.15,Stimuli/nB_N_circle_triangle.png,None,76.638956,79.206606
32483,58,R4544,R4,NT,NT,1,None,1.35,0.85,Stimuli/nB_N_triangle_square.png,None,79.213921,81.431285
32497,58,R4544,R4,NT,NT,1,None,1.45,1.1,Stimuli/nB_N_square_circle.png,None,147.594716,150.162205
32498,58,R4544,R4,NT,NT,1,None,1.5,1.1,Stimuli/nB_N_square_circle.png,None,150.169504,152.78718
32512,58,R4544,R4,NT,NT,1,None,1.6,1.15,Stimuli/nB_N_square_triangle.png,None,219.208657,221.976253
32513,58,R4544,R4,NT,NT,1,None,1.55,1.15,Stimuli/nB_N_triangle_square.png,None,221.983497,224.701187
32514,58,R4544,R4,NT,NT,1,None,1.4,1.1,Stimuli/nB_N_triangle_square.png,None,224.708407,227.225999
32528,58,R4544,R4,NT,NT,1,None,1.3,1,Stimuli/nB_N_triangle_square.png,None,293.430842,295.748274
32529,58,R4544,R4,NT,NT,1,None,1.65,1.2,Stimuli/nB_N_square_triangle.png,None,295.755693,298.623419
32530,58,R4544,R4,NT,NT,1,None,1.45,0.85,Stimuli/nB_N_triangle_circle.png,None,298.63059,300.94795
32531,58,R4544,R4,TT,TT,1,right,1.6,2.45,Stimuli/nB_T_CIRCLE.png,right,300.955496,302.572118
32532,58,R4544,R4,NT,NT,1,None,1.5,1.15,Stimuli/nB_N_circle_square.png,None,305.038703,307.706325
32533,58,R4544,R4,NT,NT,1,None,1.65,1.15,Stimuli/nB_N_square_circle.png,None,307.713584,310.531258
32534,58,R4544,R4,TT,TT,1,right,1.55,2.15,Stimuli/nB_T_CIRCLE.png,right,310.538473,312.105085
32535,58,R4544,R4,NT,NT,1,None,1.65,1.05,Stimuli/nB_N_triangle_circle.png,None,314.271702,316.989195
32536,58,R4544,R4,NT,NT,1,None,1.65,1.2,Stimuli/nB_N_triangle_square.png,None,316.996566,319.864222
32537,58,R4544,R4,NT,NT,1,None,1.5,1.1,Stimuli/nB_N_square_circle.png,None,319.87146,322.489055
32538,58,R4544,R4,TT,TT,1,right,1.65,2.4,Stimuli/nB_T_CIRCLE.png,right,322.496353,324.162965
32539,58,R4544,R4,NT,NT,1,None,1.45,1.2,Stimuli/nB_N_circle_square.png,None,326.579578,329.247255
32616,59,R4524,R1,NT,NT,1,None,1.5,1.2,Stimuli/nB_N_triangle_square.png,None,0,2.726014
32617,59,R4524,R1,NT,NT,1,None,1.65,0.95,Stimuli/nB_N_circle_square.png,None,2.733373,5.350887
32618,59,R4524,R1,NT,NT,1,None,1.65,0.95,Stimuli/nB_N_triangle_square.png,None,5.35831399999999,7.975803
32619,59,R4524,R1,TT,TT,1,left,1.6,2.3,Stimuli/nB_T_TRIANGLE.png,left,7.98333,9.599833
32620,59,R4524,R1,NT,NT,1,None,1.35,0.8,Stimuli/nB_N_square_triangle.png,None,11.916487,14.083786
