unique_ID,IDNO,RNUM,RUN,stimType,mwType,nBack,keyResp,fixT,stimT,stimPic,Ans,fixStart_offset,stimStart_offset,Correct
31408,57,R4661,R1,NT,NT,1,None,1.35,1.0,Stimuli/nB_N_square_triangle.png,None,0.0,2.367835,True
31409,57,R4661,R1,NT,NT,1,None,1.5,1.15,Stimuli/nB_N_circle_triangle.png,None,2.375197,5.042838,True
31423,57,R4661,R1,NT,NT,1,None,1.3,1.1,Stimuli/nB_N_triangle_circle.png,None,71.481014,73.898521,True
31424,57,R4661,R1,NT,NT,1,None,1.3,1.15,Stimuli/nB_N_circle_square.png,None,73.905904,76.373547,True
31425,57,R4661,R1,TT,TT,1,left,1.5,2.5,Stimuli/nB_T_SQUARE.png,right,76.380818,77.897413,False
31426,57,R4661,R1,NT,NT,1,None,1.35,1.0,Stimuli/nB_N_circle_triangle.png,None,80.413995,82.781469,True
31427,57,R4661,R1,NT,NT,1,None,1.5,1.1,Stimuli/nB_N_triangle_square.png,None,82.788798,85.40646,True
31428,57,R4661,R1,TT,TT,1,left,1.7,2.25,Stimuli/nB_T_TRIANGLE.png,left,85.413762,87.130357,True
31429,57,R4661,R1,NT,NT,1,None,1.65,1.15,Stimuli/nB_N_triangle_square.png,None,89.396987,92.214603,True
31430,57,R4661,R1,NT,NT,1,None,1.55,1.15,Stimuli/nB_N_circle_triangle.png,None,92.221895,94.939514,True
31431,57,R4661,R1,TT,TT,1,right,1.35,2.3,Stimuli/nB_T_TRIANGLE.png,right,94.946785,96.313365,True
31432,57,R4661,R1,NT,NT,1,None,1.45,0.9,Stimuli/nB_N_triangle_square.png,None,98.629982,100.997372,True
31433,57,R4661,R1,NT,NT,1,None,1.35,0.8,Stimuli/nB_N_triangle_square.png,None,101.004797,103.172165,True
31447,57,R4661,R1,NT,NT,1,None,1.3,1.1,Stimuli/nB_N_square_circle.png,None,169.544013,171.961592,True
31448,57,R4661,R1,NT,NT,1,None,1.4,1.2,Stimuli/nB_N_triangle_circle.png,None,171.968802,174.586599,True
31449,57,R4661,R1,NT,NT,1,None,1.45,0.9,Stimuli/nB_N_square_circle.png,None,174.593815,176.961183,True
31450,57,R4661,R1,NT,NT,1,None,1.7,1.05,Stimuli/nB_N_triangle_circle.png,None,176.968723,179.736241,True
31464,57,R4661,R1,NT,NT,1,None,1.45,1.15,Stimuli/nB_N_circle_triangle.png,None,245.99111,248.608809,True
31465,57,R4661,R1,NT,NT,1,None,1.35,1.05,Stimuli/nB_N_circle_triangle.png,None,248.616065,251.033579,True
31466,57,R4661,R1,TT,TT,1,right,1.65,2.45,Stimuli/nB_T_TRIANGLE.png,right,251.040857,252.707515,True
31467,57,R4661,R1,NT,NT,1,None,1.4,1.15,Stimuli/nB_N_triangle_square.png,None,255.174165,257.74176,True
31468,57,R4661,R1,NT,NT,1,None,1.4,0.9,Stimuli/nB_N_circle_triangle.png,None,257.748972,260.066432,True
31610,57,R4661,R2,NT,NT,1,None,1.7,1.05,Stimuli/nB_N_square_triangle.png,None,204.650979,207.418462,True
31611,57,R4661,R2,NT,NT,1,None,1.65,0.8,Stimuli/nB_N_circle_triangle.png,None,207.425817,209.893124,True
31625,57,R4661,R2,NT,NT,1,None,1.7,1.15,Stimuli/nB_N_square_circle.png,None,276.256616,279.124199,True
31626,57,R4661,R2,NT,NT,1,None,1.65,0.95,Stimuli/nB_N_circle_square.png,None,279.131439,281.748901,True
31627,57,R4661,R2,NT,NT,1,None,1.45,0.8,Stimuli/nB_N_square_triangle.png,None,281.756404,284.02367,True
31641,57,R4661,R2,NT,NT,1,None,1.65,0.9,Stimuli/nB_N_square_triangle.png,None,350.445451,353.012826,True
31642,57,R4661,R2,NT,NT,1,None,1.7,0.85,Stimuli/nB_N_circle_square.png,None,353.02036,355.587682,True
31643,57,R4661,R2,TT,TT,1,right,1.45,2.35,Stimuli/nB_T_SQUARE.png,right,355.595255,357.061819,True
31644,57,R4661,R2,NT,NT,1,None,1.5,0.85,Stimuli/nB_N_circle_triangle.png,None,359.428403,361.795791,True
31645,57,R4661,R2,NT,NT,1,None,1.35,1.15,Stimuli/nB_N_square_triangle.png,None,361.803351,364.320987,True
31659,57,R4661,R2,NT,NT,1,None,1.45,1.2,Stimuli/nB_N_square_triangle.png,None,430.642352,433.310086,True
31660,57,R4661,R2,NT,NT,1,None,1.3,1.1,Stimuli/nB_N_triangle_circle.png,None,433.317307,435.734892,True
31661,57,R4661,R2,NT,NT,1,None,1.4,1.0,Stimuli/nB_N_square_circle.png,None,435.742217,438.159624,True
31662,57,R4661,R2,NT,NT,1,None,1.65,1.1,Stimuli/nB_N_square_circle.png,None,438.167073,440.934715,True
31676,57,R4661,R2,NT,NT,1,None,1.5,0.85,Stimuli/nB_N_triangle_square.png,None,507.497783,509.865128,True
31677,57,R4661,R2,NT,NT,1,None,1.6,1.2,Stimuli/nB_N_circle_triangle.png,None,509.872635,512.690406,True
31678,57,R4661,R2,TT,TT,1,right,1.7,2.45,Stimuli/nB_T_TRIANGLE.png,right,512.697645,514.414194,True
31679,57,R4661,R2,NT,NT,1,None,1.6,0.95,Stimuli/nB_N_circle_triangle.png,None,516.880764,519.448208,True
31680,57,R4661,R2,NT,NT,1,None,1.4,0.95,Stimuli/nB_N_triangle_circle.png,None,519.455657,521.823093,True
31681,57,R4661,R2,NT,NT,1,None,1.4,1.1,Stimuli/nB_N_circle_square.png,None,521.830576,524.348205,True
31682,57,R4661,R2,NT,NT,1,None,1.4,1.1,Stimuli/nB_N_circle_square.png,None,524.355528,526.873081,True
31683,57,R4661,R2,TT,TT,1,right,1.55,2.5,Stimuli/nB_T_SQUARE.png,right,526.880373,528.446915,True
31684,57,R4661,R2,NT,NT,1,None,1.45,0.8,Stimuli/nB_N_square_triangle.png,None,530.963555,533.230831,True
31685,57,R4661,R2,NT,NT,1,None,1.6,0.9,Stimuli/nB_N_square_triangle.png,None,533.23842,535.755875,True
31686,57,R4661,R2,TT,TT,1,right,1.65,2.35,Stimuli/nB_T_TRIANGLE.png,right,535.763378,537.429979,True
31687,57,R4661,R2,NT,NT,1,None,1.65,1.0,Stimuli/nB_N_circle_square.png,None,539.796561,542.464091,True
31710,57,R4661,R3,NT,NT,1,None,1.6,0.9,Stimuli/nB_N_circle_square.png,None,0.0,2.517657,True
31711,57,R4661,R3,NT,NT,1,None,1.55,1.2,Stimuli/nB_N_circle_triangle.png,None,2.52512,5.292783,True
31712,57,R4661,R3,TT,TT,1,left,1.65,2.4,Stimuli/nB_T_CIRCLE.png,left,5.300014,6.966655,True
31713,57,R4661,R3,NT,NT,1,None,1.35,1.2,Stimuli/nB_N_triangle_circle.png,None,9.383219,11.95095,True
31714,57,R4661,R3,NT,NT,1,None,1.55,0.9,Stimuli/nB_N_square_triangle.png,None,11.958123,14.433873,True
31715,57,R4661,R3,TT,TT,1,right,1.6,2.5,Stimuli/nB_T_TRIANGLE.png,right,14.441391,16.066294,True
31716,57,R4661,R3,NT,NT,1,None,1.55,0.95,Stimuli/nB_N_square_circle.png,None,18.58292,21.100636,True
31717,57,R4661,R3,NT,NT,1,None,1.5,1.15,Stimuli/nB_N_circle_triangle.png,None,21.107807,23.775418,True
31718,57,R4661,R3,NT,NT,1,None,1.3,0.8,Stimuli/nB_N_circle_square.png,None,23.782612,25.899967,True
31719,57,R4661,R3,NT,NT,1,None,1.6,1.1,Stimuli/nB_N_triangle_square.png,None,25.907625,28.625192,True
31720,57,R4661,R3,TT,TT,1,right,1.35,2.15,Stimuli/nB_T_SQUARE.png,right,28.632524,29.999086,True
31721,57,R4661,R3,NT,NT,1,None,1.35,1.05,Stimuli/nB_N_triangle_circle.png,None,32.165725,34.583221,True
31722,57,R4661,R3,NT,NT,1,None,1.35,0.95,Stimuli/nB_N_triangle_square.png,None,34.59057,36.908041,True
31723,57,R4661,R3,TT,TT,1,right,1.6,2.25,Stimuli/nB_T_SQUARE.png,right,36.915485,38.532096,True
31724,57,R4661,R3,NT,NT,1,None,1.45,1.05,Stimuli/nB_N_square_circle.png,None,40.798677,43.316224,True
31725,57,R4661,R3,NT,NT,1,None,1.45,0.85,Stimuli/nB_N_square_triangle.png,None,43.323575,45.640932,True
31726,57,R4661,R3,NT,NT,1,None,1.5,1.1,Stimuli/nB_N_square_circle.png,None,45.648486,48.266108,True
31740,57,R4661,R3,NT,NT,1,None,1.7,0.9,Stimuli/nB_N_triangle_square.png,None,114.795926,117.41331,True
31741,57,R4661,R3,NT,NT,1,None,1.6,1.15,Stimuli/nB_N_triangle_circle.png,None,117.420832,120.188304,True
31742,57,R4661,R3,TT,TT,1,left,1.55,2.35,Stimuli/nB_T_TRIANGLE.png,left,120.195721,121.762281,True
31743,57,R4661,R3,NT,NT,1,None,1.6,1.2,Stimuli/nB_N_circle_square.png,None,124.128906,126.94657,True
31744,57,R4661,R3,NT,NT,1,None,1.6,1.2,Stimuli/nB_N_circle_square.png,None,126.953798,129.771448,True
31745,57,R4661,R3,TT,TT,1,right,1.6,2.35,Stimuli/nB_T_SQUARE.png,right,129.77864,131.395153,True
31746,57,R4661,R3,NT,NT,1,None,1.45,1.2,Stimuli/nB_N_square_circle.png,None,133.761875,136.429539,True
31926,57,R4661,R4,NT,NT,1,None,1.4,1.05,Stimuli/nB_N_circle_triangle.png,None,271.473408,273.940942,True
31927,57,R4661,R4,NT,NT,1,None,1.7,1.1,Stimuli/nB_N_triangle_circle.png,None,273.948322,276.765863,True
31928,57,R4661,R4,TT,TT,1,right,1.7,2.5,Stimuli/nB_T_CIRCLE.png,right,276.773161,278.489744,True
31929,57,R4661,R4,NT,NT,1,None,1.6,1.1,Stimuli/nB_N_circle_triangle.png,None,281.006387,283.723942,True
31930,57,R4661,R4,NT,NT,1,None,1.7,1.05,Stimuli/nB_N_circle_square.png,None,283.731234,286.498775,True
31944,57,R4661,R4,NT,NT,1,None,1.5,1.0,Stimuli/nB_N_circle_square.png,None,352.662022,355.179491,True
31945,57,R4661,R4,NT,NT,1,None,1.7,0.8,Stimuli/nB_N_triangle_square.png,None,355.186916,357.704177,True
31959,57,R4661,R4,NT,NT,1,None,1.6,0.9,Stimuli/nB_N_square_triangle.png,None,424.109321,426.62663,True
31960,57,R4661,R4,NT,NT,1,None,1.4,1.2,Stimuli/nB_N_triangle_square.png,None,426.634073,429.251813,True
31961,57,R4661,R4,TT,TT,1,left,1.45,2.1,Stimuli/nB_T_TRIANGLE.png,left,429.259009,430.725645,True
31962,57,R4661,R4,NT,NT,1,None,1.4,1.05,Stimuli/nB_N_square_circle.png,None,432.842325,435.309831,True
31963,57,R4661,R4,NT,NT,1,None,1.5,0.85,Stimuli/nB_N_triangle_circle.png,None,435.317211,437.68457,True
31964,57,R4661,R4,TT,TT,1,left,1.5,2.4,Stimuli/nB_T_TRIANGLE.png,left,437.692129,439.208694,True
31965,57,R4661,R4,NT,NT,1,None,1.55,1.05,Stimuli/nB_N_square_triangle.png,None,441.625284,444.242826,True
31966,57,R4661,R4,NT,NT,1,None,1.45,1.1,Stimuli/nB_N_triangle_circle.png,None,444.250129,446.817761,True
31967,57,R4661,R4,NT,NT,1,None,1.65,1.05,Stimuli/nB_N_square_triangle.png,None,446.825062,449.54261,True
31968,57,R4661,R4,NT,NT,1,None,1.4,0.95,Stimuli/nB_N_circle_triangle.png,None,449.549964,451.917421,True
31969,57,R4661,R4,TT,TT,1,left,1.4,2.1,Stimuli/nB_T_CIRCLE.png,left,451.924872,453.34149,True
31970,57,R4661,R4,NT,NT,1,None,1.7,1.1,Stimuli/nB_N_square_circle.png,None,455.458087,458.275696,True
31971,57,R4661,R4,NT,NT,1,None,1.45,1.15,Stimuli/nB_N_square_circle.png,None,458.283018,460.900582,True
31972,57,R4661,R4,TT,TT,1,None,1.6,2.35,Stimuli/nB_T_SQUARE.png,left,460.907861,462.524491,False
31973,57,R4661,R4,NT,NT,1,None,1.65,0.95,Stimuli/nB_N_circle_triangle.png,None,464.891057,467.508537,True
31974,57,R4661,R4,NT,NT,1,None,1.7,1.2,Stimuli/nB_N_circle_triangle.png,None,467.516001,470.433637,True
31988,57,R4661,R4,NT,NT,1,None,1.7,0.95,Stimuli/nB_N_square_circle.png,None,536.896656,539.564205,True
31989,57,R4661,R4,NT,NT,1,None,1.3,1.15,Stimuli/nB_N_circle_square.png,None,539.571613,542.039248,True
32075,58,R4544,R1,NT,NT,1,None,1.55,0.95,Stimuli/nB_N_square_triangle.png,None,267.965255,270.482697,True
32076,58,R4544,R1,NT,NT,1,None,1.55,1.1,Stimuli/nB_N_square_triangle.png,None,270.490151,273.15778,True
32077,58,R4544,R1,NT,NT,1,None,1.35,1.05,Stimuli/nB_N_circle_triangle.png,None,273.165102,275.582623,True
32091,58,R4544,R1,NT,NT,1,None,1.65,0.95,Stimuli/nB_N_circle_square.png,None,342.045866,344.663254,True
32092,58,R4544,R1,NT,NT,1,None,1.45,1.0,Stimuli/nB_N_triangle_circle.png,None,344.670706,347.146581,True
32093,58,R4544,R1,TT,TT,1,left,1.65,2.15,Stimuli/nB_T_TRIANGLE.png,left,347.153955,348.83722,True
32094,58,R4544,R1,NT,NT,1,None,1.6,0.85,Stimuli/nB_N_square_circle.png,None,351.003821,353.470864,True
32095,58,R4544,R1,NT,NT,1,None,1.6,1.2,Stimuli/nB_N_triangle_square.png,None,353.478466,356.304768,True
32096,58,R4544,R1,TT,TT,1,right,1.3,2.4,Stimuli/nB_T_SQUARE.png,right,356.311988,357.645223,True
32097,58,R4544,R1,NT,NT,1,None,1.4,0.9,Stimuli/nB_N_square_triangle.png,None,360.061864,362.379218,True
32098,58,R4544,R1,NT,NT,1,None,1.5,0.85,Stimuli/nB_N_triangle_circle.png,None,362.386708,364.75404,True
32099,58,R4544,R1,TT,TT,1,right,1.5,2.2,Stimuli/nB_T_CIRCLE.png,right,364.761697,366.286566,True
32100,58,R4544,R1,NT,NT,1,None,1.3,1.1,Stimuli/nB_N_circle_square.png,None,368.503205,370.920764,True
32101,58,R4544,R1,NT,NT,1,None,1.45,0.95,Stimuli/nB_N_triangle_circle.png,None,370.928056,373.345466,True
32102,58,R4544,R1,NT,NT,1,None,1.5,1.1,Stimuli/nB_N_triangle_square.png,None,373.352912,375.970605,True
32103,58,R4544,R1,NT,NT,1,None,1.6,1.2,Stimuli/nB_N_square_circle.png,None,375.977931,378.795566,True
32104,58,R4544,R1,TT,TT,1,left,1.4,2.45,Stimuli/nB_T_SQUARE.png,left,378.802764,380.219381,True
32105,58,R4544,R1,NT,NT,1,None,1.45,1.2,Stimuli/nB_N_square_circle.png,None,382.685904,385.353701,True
32106,58,R4544,R1,NT,NT,1,None,1.65,1.1,Stimuli/nB_N_square_circle.png,None,385.360878,388.128452,True
32107,58,R4544,R1,NT,NT,1,None,1.6,1.1,Stimuli/nB_N_triangle_square.png,None,388.135745,390.853368,True
32121,58,R4544,R1,NT,NT,1,None,1.3,0.85,Stimuli/nB_N_circle_square.png,None,457.058217,459.225548,True
32122,58,R4544,R1,NT,NT,1,None,1.65,1.0,Stimuli/nB_N_square_triangle.png,None,459.23313,461.9006,True
32136,58,R4544,R1,NT,NT,1,None,1.4,0.9,Stimuli/nB_N_circle_square.png,None,528.205552,530.522919,True
32137,58,R4544,R1,NT,NT,1,None,1.5,1.15,Stimuli/nB_N_triangle_square.png,None,530.530396,533.198074,True
32138,58,R4544,R1,TT,TT,1,None,1.35,2.5,Stimuli/nB_T_SQUARE.png,right,533.205315,534.571912,False
32139,58,R4544,R1,NT,NT,1,None,1.3,1.1,Stimuli/nB_N_square_triangle.png,None,537.08855,539.506116,True
32140,58,R4544,R1,NT,NT,1,None,1.7,1.1,Stimuli/nB_N_circle_triangle.png,None,539.5134,542.330971,True
32163,58,R4544,R2,NT,NT,1,None,1.6,1.2,Stimuli/nB_N_triangle_circle.png,None,0.0,2.818014,True
32164,58,R4544,R2,NT,NT,1,None,1.3,1.15,Stimuli/nB_N_triangle_circle.png,None,2.825197,5.292817,True
32178,58,R4544,R2,NT,NT,1,None,1.3,1.2,Stimuli/nB_N_circle_square.png,None,71.6226,74.140301,True
32179,58,R4544,R2,NT,NT,1,None,1.6,0.95,Stimuli/nB_N_circle_triangle.png,None,74.147467,76.715048,True
32180,58,R4544,R2,NT,NT,1,None,1.45,0.85,Stimuli/nB_N_circle_triangle.png,None,76.722406,79.039746,True
32181,58,R4544,R2,TT,TT,1,left,1.55,2.15,Stimuli/nB_T_CIRCLE.png,left,79.047325,80.613839,True
32182,58,R4544,R2,NT,NT,1,None,1.65,1.1,Stimuli/nB_N_circle_square.png,None,82.780507,85.548087,True
32183,58,R4544,R2,NT,NT,1,None,1.5,1.0,Stimuli/nB_N_circle_triangle.png,None,85.555379,88.072824,True
32184,58,R4544,R2,TT,TT,1,right,1.55,2.1,Stimuli/nB_T_TRIANGLE.png,right,88.080264,89.646865,True
32185,58,R4544,R2,NT,NT,1,None,1.55,1.1,Stimuli/nB_N_triangle_circle.png,None,91.763476,94.431093,True
32186,58,R4544,R2,NT,NT,1,None,1.55,1.0,Stimuli/nB_N_circle_triangle.png,None,94.438402,97.005888,True
32200,58,R4544,R2,NT,NT,1,None,1.65,0.95,Stimuli/nB_N_triangle_square.png,None,163.177468,165.794829,True
32201,58,R4544,R2,NT,NT,1,None,1.6,1.05,Stimuli/nB_N_square_triangle.png,None,165.802322,168.469888,True
32215,58,R4544,R2,NT,NT,1,None,1.65,1.1,Stimuli/nB_N_triangle_square.png,None,234.608002,237.375635,True
32216,58,R4544,R2,NT,NT,1,None,1.45,1.15,Stimuli/nB_N_square_triangle.png,None,237.382946,240.000627,True
32217,58,R4544,R2,NT,NT,1,None,1.65,0.95,Stimuli/nB_N_circle_triangle.png,None,240.007871,242.633662,True
32231,58,R4544,R2,NT,NT,1,None,1.55,1.15,Stimuli/nB_N_triangle_square.png,None,308.838676,311.556255,True
32232,58,R4544,R2,NT,NT,1,None,1.7,1.15,Stimuli/nB_N_triangle_circle.png,None,311.563515,314.431195,True
32233,58,R4544,R2,NT,NT,1,None,1.55,1.05,Stimuli/nB_N_square_circle.png,None,314.43846,317.056009,True
32234,58,R4544,R2,TT,TT,1,left,1.5,2.4,Stimuli/nB_T_SQUARE.png,left,317.063364,318.579928,True
32235,58,R4544,R2,NT,NT,1,None,1.7,0.85,Stimuli/nB_N_square_triangle.png,None,320.996515,323.56385,True
32364,58,R4544,R3,NT,NT,1,None,1.65,1.05,Stimuli/nB_N_triangle_square.png,None,201.259347,203.976945,True
32365,58,R4544,R3,NT,NT,1,None,1.55,1.15,Stimuli/nB_N_triangle_square.png,None,203.984304,206.701891,True
32366,58,R4544,R3,TT,TT,1,left,1.65,2.2,Stimuli/nB_T_TRIANGLE.png,left,206.709142,208.375747,True
32367,58,R4544,R3,NT,NT,1,None,1.6,1.15,Stimuli/nB_N_square_triangle.png,None,210.592342,213.359909,True
32368,58,R4544,R3,NT,NT,1,None,1.6,0.9,Stimuli/nB_N_circle_square.png,None,213.367222,215.884658,True
32382,58,R4544,R3,NT,NT,1,None,1.7,1.1,Stimuli/nB_N_square_triangle.png,None,282.447912,285.265467,True
32383,58,R4544,R3,NT,NT,1,None,1.7,1.2,Stimuli/nB_N_square_triangle.png,None,285.272883,288.190525,True
32397,58,R4544,R3,NT,NT,1,None,1.45,1.05,Stimuli/nB_N_triangle_square.png,None,354.603527,357.121092,True
32398,58,R4544,R3,NT,NT,1,None,1.6,1.2,Stimuli/nB_N_triangle_square.png,None,357.128421,359.946132,True
32399,58,R4544,R3,NT,NT,1,None,1.5,0.8,Stimuli/nB_N_circle_triangle.png,None,359.953323,362.270634,True
32413,58,R4544,R3,NT,NT,1,None,1.65,0.95,Stimuli/nB_N_circle_triangle.png,None,428.684011,431.301431,True
32414,58,R4544,R3,NT,NT,1,None,1.4,1.1,Stimuli/nB_N_triangle_circle.png,None,431.308887,433.82652,True
32415,58,R4544,R3,NT,NT,1,None,1.35,1.1,Stimuli/nB_N_square_circle.png,None,433.833838,436.301374,True
32416,58,R4544,R3,NT,NT,1,None,1.65,1.1,Stimuli/nB_N_circle_triangle.png,None,436.308696,439.076407,True
32417,58,R4544,R3,TT,TT,1,left,1.5,2.25,Stimuli/nB_T_CIRCLE.png,left,439.0837,440.60027,True
32418,58,R4544,R3,NT,NT,1,None,1.6,1.0,Stimuli/nB_N_triangle_circle.png,None,442.866896,445.484361,True
32419,58,R4544,R3,NT,NT,1,None,1.35,1.15,Stimuli/nB_N_square_triangle.png,None,445.49178,448.009414,True
32420,58,R4544,R3,TT,TT,1,left,1.6,2.25,Stimuli/nB_T_SQUARE.png,left,448.016692,449.641584,True
32421,58,R4544,R3,NT,NT,1,None,1.65,1.0,Stimuli/nB_N_circle_triangle.png,None,451.908229,454.575666,True
32422,58,R4544,R3,NT,NT,1,None,1.6,0.95,Stimuli/nB_N_square_circle.png,None,454.583061,457.150537,True
32436,58,R4544,R3,NT,NT,1,None,1.45,1.1,Stimuli/nB_N_square_circle.png,None,523.40551,525.973058,True
32437,58,R4544,R3,NT,NT,1,None,1.4,1.2,Stimuli/nB_N_square_circle.png,None,525.980349,528.598047,True
32438,58,R4544,R3,NT,NT,1,None,1.45,1.0,Stimuli/nB_N_circle_square.png,None,528.605231,531.081133,True
32439,58,R4544,R3,NT,NT,1,None,1.3,1.1,Stimuli/nB_N_circle_square.png,None,531.088488,533.506131,True
32440,58,R4544,R3,TT,TT,1,right,1.3,2.2,Stimuli/nB_T_SQUARE.png,right,533.513446,534.830017,True
32441,58,R4544,R3,NT,NT,1,None,1.45,1.15,Stimuli/nB_N_triangle_circle.png,None,537.046645,539.664261,True
32442,58,R4544,R3,NT,NT,1,None,1.65,0.8,Stimuli/nB_N_square_circle.png,None,539.671517,542.138819,True
32465,58,R4544,R4,NT,NT,1,None,1.65,0.95,Stimuli/nB_N_square_triangle.png,None,0.0,2.617725,True
32466,58,R4544,R4,NT,NT,1,None,1.6,1.15,Stimuli/nB_N_circle_triangle.png,None,2.62515,5.392869,True
32480,58,R4544,R4,NT,NT,1,None,1.55,1.05,Stimuli/nB_N_square_circle.png,None,71.689197,74.306689,True
32481,58,R4544,R4,NT,NT,1,None,1.45,0.85,Stimuli/nB_N_circle_square.png,None,74.314039,76.631406,True
32482,58,R4544,R4,NT,NT,1,None,1.4,1.15,Stimuli/nB_N_circle_triangle.png,None,76.638956,79.206606,True
32483,58,R4544,R4,NT,NT,1,None,1.35,0.85,Stimuli/nB_N_triangle_square.png,None,79.213921,81.431285,True
32497,58,R4544,R4,NT,NT,1,None,1.45,1.1,Stimuli/nB_N_square_circle.png,None,147.594716,150.162205,True
32498,58,R4544,R4,NT,NT,1,None,1.5,1.1,Stimuli/nB_N_square_circle.png,None,150.169504,152.78718,True
32512,58,R4544,R4,NT,NT,1,None,1.6,1.15,Stimuli/nB_N_square_triangle.png,None,219.208657,221.976253,True
32513,58,R4544,R4,NT,NT,1,None,1.55,1.15,Stimuli/nB_N_triangle_square.png,None,221.983497,224.701187,True
32514,58,R4544,R4,NT,NT,1,None,1.4,1.1,Stimuli/nB_N_triangle_square.png,None,224.708407,227.225999,True
32528,58,R4544,R4,NT,NT,1,None,1.3,1.0,Stimuli/nB_N_triangle_square.png,None,293.430842,295.748274,True
32529,58,R4544,R4,NT,NT,1,None,1.65,1.2,Stimuli/nB_N_square_triangle.png,None,295.755693,298.623419,True
32530,58,R4544,R4,NT,NT,1,None,1.45,0.85,Stimuli/nB_N_triangle_circle.png,None,298.63059,300.94795,True
32531,58,R4544,R4,TT,TT,1,right,1.6,2.45,Stimuli/nB_T_CIRCLE.png,right,300.955496,302.572118,True
32532,58,R4544,R4,NT,NT,1,None,1.5,1.15,Stimuli/nB_N_circle_square.png,None,305.038703,307.706325,True
32533,58,R4544,R4,NT,NT,1,None,1.65,1.15,Stimuli/nB_N_square_circle.png,None,307.713584,310.531258,True
32534,58,R4544,R4,TT,TT,1,right,1.55,2.15,Stimuli/nB_T_CIRCLE.png,right,310.538473,312.105085,True
32535,58,R4544,R4,NT,NT,1,None,1.65,1.05,Stimuli/nB_N_triangle_circle.png,None,314.271702,316.989195,True
32536,58,R4544,R4,NT,NT,1,None,1.65,1.2,Stimuli/nB_N_triangle_square.png,None,316.996566,319.864222,True
32537,58,R4544,R4,NT,NT,1,None,1.5,1.1,Stimuli/nB_N_square_circle.png,None,319.87146,322.489055,True
32538,58,R4544,R4,TT,TT,1,right,1.65,2.4,Stimuli/nB_T_CIRCLE.png,right,322.496353,324.162965,True
32539,58,R4544,R4,NT,NT,1,None,1.45,1.2,Stimuli/nB_N_circle_square.png,None,326.579578,329.247255,True
32616,59,R4524,R1,NT,NT,1,None,1.5,1.2,Stimuli/nB_N_triangle_square.png,None,0.0,2.726014,True
32617,59,R4524,R1,NT,NT,1,None,1.65,0.95,Stimuli/nB_N_circle_square.png,None,2.733373,5.350887,True
32618,59,R4524,R1,NT,NT,1,None,1.65,0.95,Stimuli/nB_N_triangle_square.png,None,5.358314,7.975803,True
32619,59,R4524,R1,TT,TT,1,left,1.6,2.3,Stimuli/nB_T_TRIANGLE.png,left,7.98333,9.599833,True
32620,59,R4524,R1,NT,NT,1,None,1.35,0.8,Stimuli/nB_N_square_triangle.png,None,11.916487,14.083786,True
32621,59,R4524,R1,NT,NT,1,None,1.55,1.1,Stimuli/nB_N_triangle_circle.png,None,14.091427,16.758998,True
32635,59,R4524,R1,NT,NT,1,None,1.7,1.1,Stimuli/nB_N_circle_square.png,None,83.230469,86.048058,True
32636,59,R4524,R1,NT,NT,1,None,1.65,1.05,Stimuli/nB_N_circle_square.png,None,86.05536,88.772905,True
32637,59,R4524,R1,TT,TT,1,left,1.5,2.3,Stimuli/nB_T_CIRCLE.png,left,88.780258,90.296864,True
32638,59,R4524,R1,NT,NT,1,None,1.5,1.0,Stimuli/nB_N_square_triangle.png,None,92.613471,95.130936,True
32639,59,R4524,R1,NT,NT,1,None,1.6,0.8,Stimuli/nB_N_circle_square.png,None,95.138355,97.55568,True
32640,59,R4524,R1,TT,TT,1,left,1.6,2.25,Stimuli/nB_T_CIRCLE.png,left,97.56331,99.179873,True
32641,59,R4524,R1,NT,NT,1,None,1.7,1.15,Stimuli/nB_N_circle_square.png,None,101.446429,104.314117,True
32642,59,R4524,R1,NT,NT,1,None,1.6,1.2,Stimuli/nB_N_circle_square.png,None,104.321332,107.139078,True
32643,59,R4524,R1,TT,TT,1,right,1.55,2.45,Stimuli/nB_T_SQUARE.png,right,107.146288,108.71287,True
32644,59,R4524,R1,NT,NT,1,None,1.55,0.9,Stimuli/nB_N_triangle_circle.png,None,111.179469,113.646816,True
32645,59,R4524,R1,NT,NT,1,None,1.35,1.0,Stimuli/nB_N_triangle_circle.png,None,113.654335,116.02184,True
32646,59,R4524,R1,NT,NT,1,None,1.5,0.9,Stimuli/nB_N_circle_triangle.png,None,116.029244,118.446622,True
32660,59,R4524,R1,NT,NT,1,None,1.6,0.95,Stimuli/nB_N_square_triangle.png,None,184.968376,187.535726,True
32661,59,R4524,R1,NT,NT,1,None,1.3,0.9,Stimuli/nB_N_triangle_circle.png,None,187.543213,189.76065,True
32662,59,R4524,R1,NT,NT,1,None,1.5,1.1,Stimuli/nB_N_triangle_square.png,None,189.768187,192.385779,True
32663,59,R4524,R1,TT,TT,1,left,1.35,2.3,Stimuli/nB_T_TRIANGLE.png,left,192.393002,193.759659,True
32664,59,R4524,R1,NT,NT,1,None,1.7,1.05,Stimuli/nB_N_circle_triangle.png,None,196.076283,198.843793,True
32818,59,R4524,R2,NT,NT,1,None,1.6,1.15,Stimuli/nB_N_circle_square.png,None,204.909157,207.676784,True
32819,59,R4524,R2,NT,NT,1,None,1.6,0.85,Stimuli/nB_N_square_circle.png,None,207.683992,210.151357,True
