unique_ID,IDNO,RNUM,RUN,stimType,mwType,nBack,keyResp,fixT,stimT,stimPic,Ans,fixStart_offset,stimStart_offset,Correct
31518,57,R4661,R1,NT,NT,0,None,1.55,0.8,Stimuli/0B_N_triangle_square.png,None,459.174832,461.542076,True
31519,57,R4661,R1,NT,NT,0,None,1.7,0.95,Stimuli/0B_N_circle_square.png,None,461.549692,464.217134,True
31533,57,R4661,R1,NT,NT,0,None,1.3,1.05,Stimuli/0B_N_square_triangle.png,None,530.530497,532.898012,True
31534,57,R4661,R1,NT,NT,0,None,1.65,1.15,Stimuli/0B_N_circle_square.png,None,532.905396,535.722967,True
31535,57,R4661,R1,TT,TT,0,right,1.45,2.15,Stimuli/0B_T_R_circle_triangle.png,right,535.730233,537.196738,True
31536,57,R4661,R1,NT,NT,0,None,1.7,1,Stimuli/0B_N_circle_triangle.png,None,539.363432,542.080913,True
31559,57,R4661,R2,NT,NT,0,None,1.55,1,Stimuli/0B_N_triangle_circle.png,None,0,2.567849,True
31560,57,R4661,R2,NT,NT,0,None,1.7,1.2,Stimuli/0B_N_circle_triangle.png,None,2.575192,5.492916,True
31561,57,R4661,R2,TT,TT,0,left,1.7,2.1,Stimuli/0B_T_L_square_triangle.png,left,5.50009,7.216631,True
31562,57,R4661,R2,NT,NT,0,None,1.6,0.9,Stimuli/0B_N_circle_triangle.png,None,9.333292,11.850714,True
31563,57,R4661,R2,NT,NT,0,None,1.55,0.95,Stimuli/0B_N_triangle_circle.png,None,11.858237,14.37559,True
31564,57,R4661,R2,NT,NT,0,None,1.3,1,Stimuli/0B_N_square_circle.png,None,14.383038,16.700565,True
31565,57,R4661,R2,NT,NT,0,None,1.7,1.1,Stimuli/0B_N_triangle_circle.png,None,16.70798,19.525632,True
31566,57,R4661,R2,TT,TT,0,right,1.4,2.4,Stimuli/0B_T_R_circle_triangle.png,right,19.532944,20.94946,True
31567,57,R4661,R2,NT,NT,0,None,1.4,1,Stimuli/0B_N_triangle_square.png,None,23.366134,25.78363,True
31568,57,R4661,R2,NT,NT,0,None,1.4,1.05,Stimuli/0B_N_circle_square.png,None,25.791008,28.258545,True
31582,57,R4661,R2,NT,NT,0,None,1.3,1,Stimuli/0B_N_square_triangle.png,None,94.596738,96.914252,True
31583,57,R4661,R2,NT,NT,0,None,1.45,1.15,Stimuli/0B_N_triangle_circle.png,None,96.921642,99.539333,True
31584,57,R4661,R2,NT,NT,0,None,1.3,1.2,Stimuli/0B_N_circle_square.png,None,99.5466,102.06428,True
31585,57,R4661,R2,TT,TT,0,right,1.3,2.45,Stimuli/0B_T_R_circle_triangle.png,right,102.071503,103.388071,True
31586,57,R4661,R2,NT,NT,0,None,1.7,1.1,Stimuli/0B_N_triangle_circle.png,None,105.854696,108.672247,True
31587,57,R4661,R2,NT,NT,0,None,1.65,1,Stimuli/0B_N_triangle_square.png,None,108.679538,111.34707,True
31588,57,R4661,R2,NT,NT,0,None,1.5,0.95,Stimuli/0B_N_square_circle.png,None,111.354494,113.821908,True
31602,57,R4661,R2,NT,NT,0,None,1.5,1.15,Stimuli/0B_N_circle_square.png,None,179.993581,182.661179,True
31603,57,R4661,R2,NT,NT,0,None,1.4,1.1,Stimuli/0B_N_circle_triangle.png,None,182.668299,185.186003,True
31604,57,R4661,R2,TT,TT,0,right,1.6,2.1,Stimuli/0B_T_L_square_circle.png,left,185.193313,186.809867,False
31605,57,R4661,R2,NT,NT,0,None,1.5,1.1,Stimuli/0B_N_triangle_square.png,None,188.926506,191.544055,True
31606,57,R4661,R2,NT,NT,0,None,1.65,0.95,Stimuli/0B_N_square_triangle.png,None,191.551359,194.168837,True
31607,57,R4661,R2,TT,TT,0,left,1.6,2.5,Stimuli/0B_T_R_circle_triangle.png,right,194.176317,195.792868,False
31608,57,R4661,R2,NT,NT,0,None,1.4,1.1,Stimuli/0B_N_square_triangle.png,None,198.309436,200.8271,True
31748,57,R4661,R3,NT,NT,0,None,1.6,1.15,Stimuli/0B_N_triangle_circle.png,None,140.153302,142.920915,True
31749,57,R4661,R3,NT,NT,0,None,1.6,1.15,Stimuli/0B_N_circle_square.png,None,142.928145,145.69581,True
31750,57,R4661,R3,NT,NT,0,None,1.6,0.85,Stimuli/0B_N_square_triangle.png,None,145.703106,148.17042,True
31751,57,R4661,R3,NT,NT,0,None,1.5,1,Stimuli/0B_N_circle_triangle.png,None,148.177996,150.69547,True
31765,57,R4661,R3,NT,NT,0,None,1.35,0.8,Stimuli/0B_N_circle_triangle.png,None,217.117015,219.284346,True
31766,57,R4661,R3,NT,NT,0,None,1.55,1.2,Stimuli/0B_N_triangle_square.png,None,219.291976,222.059645,True
31780,57,R4661,R3,NT,NT,0,None,1.4,1.1,Stimuli/0B_N_triangle_circle.png,None,288.580971,291.098553,True
31781,57,R4661,R3,NT,NT,0,None,1.3,1.2,Stimuli/0B_N_square_triangle.png,None,291.105858,293.623599,True
31782,57,R4661,R3,TT,TT,0,right,1.6,2.1,Stimuli/0B_T_R_circle_triangle.png,right,293.63081,295.247378,True
31783,57,R4661,R3,NT,NT,0,None,1.5,1,Stimuli/0B_N_square_circle.png,None,297.364012,299.881496,True
31784,57,R4661,R3,NT,NT,0,None,1.35,1.15,Stimuli/0B_N_square_triangle.png,None,299.888917,302.406535,True
31785,57,R4661,R3,NT,NT,0,None,1.5,1.2,Stimuli/0B_N_square_triangle.png,None,302.413767,305.131513,True
31799,57,R4661,R3,NT,NT,0,None,1.4,0.8,Stimuli/0B_N_square_circle.png,None,371.686211,373.903418,True
31800,57,R4661,R3,NT,NT,0,None,1.65,1.15,Stimuli/0B_N_square_circle.png,None,373.911028,376.728723,True
31801,57,R4661,R3,NT,NT,0,None,1.4,0.9,Stimuli/0B_N_square_triangle.png,None,376.735949,379.053362,True
31802,57,R4661,R3,NT,NT,0,None,1.6,1.15,Stimuli/0B_N_circle_square.png,None,379.06087,381.828496,True
31803,57,R4661,R3,TT,TT,0,right,1.45,2.15,Stimuli/0B_T_L_square_triangle.png,left,381.835817,383.302376,False
31804,57,R4661,R3,NT,NT,0,None,1.45,0.85,Stimuli/0B_N_circle_square.png,None,385.468997,387.786358,True
31805,57,R4661,R3,NT,NT,0,None,1.35,0.8,Stimuli/0B_N_triangle_circle.png,None,387.793886,389.961202,True
31819,57,R4661,R3,NT,NT,0,None,1.45,1.1,Stimuli/0B_N_circle_triangle.png,None,456.366323,458.933903,True
31820,57,R4661,R3,NT,NT,0,None,1.55,1,Stimuli/0B_N_triangle_circle.png,None,458.941234,461.50871,True
31821,57,R4661,R3,NT,NT,0,None,1.4,1.15,Stimuli/0B_N_triangle_circle.png,None,461.516136,464.083773,True
31835,57,R4661,R3,NT,NT,0,None,1.55,1.05,Stimuli/0B_N_square_circle.png,None,530.413487,533.030841,True
31836,57,R4661,R3,NT,NT,0,None,1.7,0.85,Stimuli/0B_N_circle_square.png,None,533.038372,535.605738,True
31837,57,R4661,R3,TT,TT,0,left,1.65,2.5,Stimuli/0B_T_L_triangle_circle.png,left,535.613285,537.279895,True
31838,57,R4661,R3,NT,NT,0,None,1.65,0.9,Stimuli/0B_N_triangle_square.png,None,539.796466,542.36389,True
31861,57,R4661,R4,NT,NT,0,None,1.55,1.15,Stimuli/0B_N_square_triangle.png,None,0,2.726367,True
31862,57,R4661,R4,NT,NT,0,None,1.3,0.8,Stimuli/0B_N_triangle_square.png,None,2.733529,4.850799,True
31876,57,R4661,R4,NT,NT,0,None,1.4,1,Stimuli/0B_N_triangle_square.png,None,71.280977,73.698408,True
31877,57,R4661,R4,NT,NT,0,None,1.5,0.85,Stimuli/0B_N_square_triangle.png,None,73.705848,76.073203,True
31878,57,R4661,R4,NT,NT,0,None,1.3,1.2,Stimuli/0B_N_triangle_circle.png,None,76.080751,78.598476,True
31879,57,R4661,R4,NT,NT,0,None,1.3,1,Stimuli/0B_N_square_triangle.png,None,78.60571,80.923181,True
31880,57,R4661,R4,TT,TT,0,left,1.3,2.3,Stimuli/0B_T_L_square_triangle.png,left,80.930564,82.247187,True
31881,57,R4661,R4,NT,NT,0,None,1.55,1.1,Stimuli/0B_N_circle_square.png,None,84.563762,87.231341,True
31882,57,R4661,R4,NT,NT,0,None,1.6,1.15,Stimuli/0B_N_triangle_square.png,None,87.238716,90.006336,True
31883,57,R4661,R4,NT,NT,0,None,1.6,1.2,Stimuli/0B_N_circle_square.png,None,90.013568,92.831226,True
31884,57,R4661,R4,NT,NT,0,None,1.45,0.95,Stimuli/0B_N_circle_triangle.png,None,92.838448,95.255901,True
31898,57,R4661,R4,NT,NT,0,None,1.35,0.95,Stimuli/0B_N_circle_triangle.png,None,161.819242,164.136661,True
31899,57,R4661,R4,NT,NT,0,None,1.7,1.1,Stimuli/0B_N_triangle_circle.png,None,164.144141,166.961656,True
31900,57,R4661,R4,TT,TT,0,left,1.65,2.45,Stimuli/0B_T_R_triangle_circle.png,right,166.969007,168.635564,False
31901,57,R4661,R4,NT,NT,0,None,1.35,1.2,Stimuli/0B_N_circle_triangle.png,None,171.102144,173.669902,True
31902,57,R4661,R4,NT,NT,0,None,1.45,1.1,Stimuli/0B_N_square_triangle.png,None,173.677107,176.244688,True
31903,57,R4661,R4,NT,NT,0,None,1.5,1.15,Stimuli/0B_N_triangle_circle.png,None,176.252002,178.919641,True
31904,57,R4661,R4,TT,TT,0,left,1.3,2.4,Stimuli/0B_T_L_triangle_square.png,left,178.926869,180.24348,True
31905,57,R4661,R4,NT,NT,0,None,1.4,0.95,Stimuli/0B_N_circle_square.png,None,182.660106,185.027506,True
31906,57,R4661,R4,NT,NT,0,None,1.55,1.15,Stimuli/0B_N_circle_square.png,None,185.034965,187.752637,True
31907,57,R4661,R4,NT,NT,0,None,1.35,1,Stimuli/0B_N_square_circle.png,None,187.759878,190.127378,True
31908,57,R4661,R4,TT,TT,0,right,1.6,2.35,Stimuli/0B_T_R_square_triangle.png,right,190.134776,191.751377,True
31909,57,R4661,R4,NT,NT,0,None,1.45,0.8,Stimuli/0B_N_triangle_circle.png,None,194.118024,196.385258,True
31910,57,R4661,R4,NT,NT,0,None,1.7,1.05,Stimuli/0B_N_triangle_square.png,None,196.392869,199.160391,True
31924,57,R4661,R4,NT,NT,0,None,1.6,0.85,Stimuli/0B_N_square_triangle.png,None,265.681985,268.149268,True
32012,58,R4544,R1,NT,NT,0,None,1.65,1.1,Stimuli/0B_N_square_circle.png,None,0,2.775893,True
32013,58,R4544,R1,NT,NT,0,None,1.55,1.2,Stimuli/0B_N_circle_triangle.png,None,2.783464,5.551187,True
32014,58,R4544,R1,NT,NT,0,None,1.6,1.1,Stimuli/0B_N_triangle_square.png,None,5.558381,8.29265,True
32015,58,R4544,R1,TT,TT,0,right,1.45,2.35,Stimuli/0B_T_R_square_triangle.png,right,8.299983,9.774884,True
32016,58,R4544,R1,NT,NT,0,None,1.65,1.05,Stimuli/0B_N_triangle_square.png,None,12.141413,14.858999,True
32017,58,R4544,R1,NT,NT,0,None,1.5,1.15,Stimuli/0B_N_circle_square.png,None,14.866357,17.534027,True
32031,58,R4544,R1,NT,NT,0,None,1.3,1.05,Stimuli/0B_N_circle_triangle.png,None,84.10548,86.472995,True
32032,58,R4544,R1,NT,NT,0,None,1.55,1,Stimuli/0B_N_triangle_circle.png,None,86.480353,89.056541,True
32033,58,R4544,R1,TT,TT,0,right,1.55,2.45,Stimuli/0B_T_R_square_circle.png,right,89.06364,90.638537,True
32034,58,R4544,R1,NT,NT,0,None,1.55,1.1,Stimuli/0B_N_square_triangle.png,None,93.105124,95.772685,True
32035,58,R4544,R1,NT,NT,0,None,1.5,0.95,Stimuli/0B_N_circle_square.png,None,95.780055,98.247453,True
32036,58,R4544,R1,TT,TT,0,left,1.3,2.4,Stimuli/0B_T_L_triangle_circle.png,left,98.254915,99.57987,True
32037,58,R4544,R1,NT,NT,0,None,1.3,1.05,Stimuli/0B_N_circle_triangle.png,None,101.996489,104.363991,True
32038,58,R4544,R1,NT,NT,0,None,1.7,1.2,Stimuli/0B_N_circle_square.png,None,104.371358,107.289074,True
32039,58,R4544,R1,NT,NT,0,None,1.55,1.1,Stimuli/0B_N_square_circle.png,None,107.296293,109.963914,True
32053,58,R4544,R1,NT,NT,0,None,1.7,0.95,Stimuli/0B_N_triangle_circle.png,None,176.127011,178.794449,True
32054,58,R4544,R1,NT,NT,0,None,1.3,0.85,Stimuli/0B_N_square_circle.png,None,178.80189,180.969271,True
32055,58,R4544,R1,NT,NT,0,None,1.5,1.2,Stimuli/0B_N_triangle_circle.png,None,180.97682,183.694585,True
32069,58,R4544,R1,NT,NT,0,None,1.65,0.85,Stimuli/0B_N_square_triangle.png,None,249.957586,252.474937,True
32070,58,R4544,R1,NT,NT,0,None,1.7,0.9,Stimuli/0B_N_circle_triangle.png,None,252.482494,255.099891,True
32071,58,R4544,R1,TT,TT,0,left,1.7,2.1,Stimuli/0B_T_L_square_circle.png,left,255.107394,256.832334,True
32072,58,R4544,R1,NT,NT,0,None,1.65,1.15,Stimuli/0B_N_square_circle.png,None,258.948945,261.766595,True
32073,58,R4544,R1,NT,NT,0,None,1.7,0.95,Stimuli/0B_N_square_triangle.png,None,261.77386,264.441258,True
32237,58,R4544,R2,NT,NT,0,None,1.45,1.05,Stimuli/0B_N_triangle_circle.png,None,327.138,329.655492,True
32238,58,R4544,R2,NT,NT,0,None,1.6,1.05,Stimuli/0B_N_circle_triangle.png,None,329.662909,332.330443,True
32239,58,R4544,R2,NT,NT,0,None,1.6,1,Stimuli/0B_N_square_circle.png,None,332.337811,334.955294,True
32240,58,R4544,R2,NT,NT,0,None,1.4,0.85,Stimuli/0B_N_triangle_square.png,None,334.962682,337.230053,True
32241,58,R4544,R2,TT,TT,0,right,1.35,2.5,Stimuli/0B_T_R_triangle_circle.png,right,337.237628,338.620868,True
32242,58,R4544,R2,NT,NT,0,None,1.7,1.1,Stimuli/0B_N_circle_square.png,None,341.137498,343.955067,True
32243,58,R4544,R2,NT,NT,0,None,1.6,0.95,Stimuli/0B_N_triangle_square.png,None,343.962338,346.529786,True
32244,58,R4544,R2,TT,TT,0,right,1.5,2.2,Stimuli/0B_T_R_square_circle.png,right,346.537244,348.053861,True
32245,58,R4544,R2,NT,NT,0,None,1.4,1.1,Stimuli/0B_N_circle_triangle.png,None,350.27049,352.788081,True
32246,58,R4544,R2,NT,NT,0,None,1.4,1.05,Stimuli/0B_N_triangle_square.png,None,352.79534,355.262882,True
32247,58,R4544,R2,NT,NT,0,None,1.6,0.95,Stimuli/0B_N_square_circle.png,None,355.270308,357.837716,True
32248,58,R4544,R2,NT,NT,0,None,1.6,1.2,Stimuli/0B_N_triangle_circle.png,None,357.845162,360.662908,True
32262,58,R4544,R2,NT,NT,0,None,1.45,1.1,Stimuli/0B_N_circle_square.png,None,426.834366,429.401948,True
32263,58,R4544,R2,NT,NT,0,None,1.7,1,Stimuli/0B_N_circle_triangle.png,None,429.40926,432.126709,True
32277,58,R4544,R2,NT,NT,0,None,1.7,0.8,Stimuli/0B_N_square_circle.png,None,498.598338,501.115658,True
32278,58,R4544,R2,NT,NT,0,None,1.65,0.85,Stimuli/0B_N_square_triangle.png,None,501.123188,503.640546,True
32279,58,R4544,R2,TT,TT,0,left,1.45,2.2,Stimuli/0B_T_L_square_triangle.png,left,503.64808,505.123078,True
32280,58,R4544,R2,NT,NT,0,None,1.3,0.9,Stimuli/0B_N_circle_triangle.png,None,507.339708,509.557081,True
32281,58,R4544,R2,NT,NT,0,None,1.45,1.15,Stimuli/0B_N_square_circle.png,None,509.564584,512.182276,True
32282,58,R4544,R2,NT,NT,0,None,1.4,1.2,Stimuli/0B_N_circle_square.png,None,512.189544,514.807208,True
32283,58,R4544,R2,TT,TT,0,left,1.6,2.1,Stimuli/0B_T_L_circle_triangle.png,left,514.814388,516.439336,True
32284,58,R4544,R2,NT,NT,0,None,1.7,1,Stimuli/0B_N_square_triangle.png,None,518.555927,521.273376,True
32285,58,R4544,R2,NT,NT,0,None,1.65,1.15,Stimuli/0B_N_triangle_circle.png,None,521.280818,524.098463,True
32286,58,R4544,R2,TT,TT,0,left,1.3,2.35,Stimuli/0B_T_L_triangle_circle.png,left,524.105711,525.422337,True
32287,58,R4544,R2,NT,NT,0,None,1.65,1.05,Stimuli/0B_N_square_circle.png,None,527.788968,530.506493,True
32288,58,R4544,R2,NT,NT,0,None,1.6,1.05,Stimuli/0B_N_triangle_square.png,None,530.513822,533.181369,True
32289,58,R4544,R2,NT,NT,0,None,1.55,1.2,Stimuli/0B_N_triangle_square.png,None,533.188711,535.956422,True
32290,58,R4544,R2,TT,TT,0,right,1.6,2.25,Stimuli/0B_T_R_square_circle.png,right,535.963602,537.580228,True
32291,58,R4544,R2,NT,NT,0,None,1.3,1.05,Stimuli/0B_N_triangle_circle.png,None,539.846825,542.214387,True
32314,58,R4544,R3,NT,NT,0,None,1.45,0.9,Stimuli/0B_N_circle_square.png,None,0,2.367746,True
32315,58,R4544,R3,NT,NT,0,None,1.35,1.2,Stimuli/0B_N_circle_square.png,None,2.375223,4.942855,True
32316,58,R4544,R3,TT,TT,0,left,1.35,2.4,Stimuli/0B_T_L_circle_triangle.png,left,4.950078,6.316634,True
32317,58,R4544,R3,NT,NT,0,None,1.4,1.05,Stimuli/0B_N_square_triangle.png,None,8.73324,11.200799,True
32318,58,R4544,R3,NT,NT,0,None,1.35,0.85,Stimuli/0B_N_triangle_circle.png,None,11.208177,13.425474,True
32319,58,R4544,R3,TT,TT,0,right,1.4,2.35,Stimuli/0B_T_R_triangle_circle.png,right,13.43303,14.849657,True
32320,58,R4544,R3,NT,NT,0,None,1.4,1.15,Stimuli/0B_N_square_circle.png,None,17.216294,19.783911,True
32321,58,R4544,R3,NT,NT,0,None,1.45,0.8,Stimuli/0B_N_triangle_circle.png,None,19.791166,22.05852,True
32322,58,R4544,R3,NT,NT,0,None,1.45,1.05,Stimuli/0B_N_circle_square.png,None,22.06614,24.583648,True
32323,58,R4544,R3,NT,NT,0,None,1.35,1.15,Stimuli/0B_N_circle_triangle.png,None,24.590998,27.108677,True
32324,58,R4544,R3,TT,TT,0,left,1.65,2.35,Stimuli/0B_T_L_circle_square.png,left,27.115868,28.790846,True
32325,58,R4544,R3,NT,NT,0,None,1.3,0.9,Stimuli/0B_N_square_triangle.png,None,31.157475,33.374814,True
32326,58,R4544,R3,NT,NT,0,None,1.55,0.85,Stimuli/0B_N_square_circle.png,None,33.382404,35.799697,True
32340,58,R4544,R3,NT,NT,0,None,1.3,1.2,Stimuli/0B_N_square_triangle.png,None,102.32974,104.847471,True
32341,58,R4544,R3,NT,NT,0,None,1.6,0.95,Stimuli/0B_N_square_circle.png,None,104.854692,107.422133,True
32342,58,R4544,R3,NT,NT,0,None,1.55,1,Stimuli/0B_N_square_circle.png,None,107.42972,109.997062,True
32356,58,R4544,R3,NT,NT,0,None,1.55,1.15,Stimuli/0B_N_square_circle.png,None,176.501999,179.219558,True
32357,58,R4544,R3,NT,NT,0,None,1.7,0.9,Stimuli/0B_N_circle_square.png,None,179.226898,181.844228,True
32358,58,R4544,R3,TT,TT,0,left,1.4,2.5,Stimuli/0B_T_L_circle_triangle.png,left,181.851745,183.268375,True
32359,58,R4544,R3,NT,NT,0,None,1.55,0.85,Stimuli/0B_N_square_triangle.png,None,185.784984,188.202286,True
32360,58,R4544,R3,NT,NT,0,None,1.7,1.2,Stimuli/0B_N_triangle_circle.png,None,188.209841,191.127555,True
32361,58,R4544,R3,TT,TT,0,left,1.65,2.35,Stimuli/0B_T_L_circle_triangle.png,left,191.134781,192.801342,True
32362,58,R4544,R3,NT,NT,0,None,1.7,0.9,Stimuli/0B_N_triangle_square.png,None,195.167902,197.785302,True
32541,58,R4544,R4,NT,NT,0,None,1.45,1.2,Stimuli/0B_N_circle_triangle.png,None,332.570969,335.238614,True
32542,58,R4544,R4,NT,NT,0,None,1.3,0.9,Stimuli/0B_N_circle_square.png,None,335.245922,337.463319,True
32543,58,R4544,R4,NT,NT,0,None,1.35,1,Stimuli/0B_N_circle_square.png,None,337.470832,339.838292,True
32544,58,R4544,R4,TT,TT,0,right,1.5,2.4,Stimuli/0B_T_R_triangle_square.png,right,339.845697,341.370638,True
32545,58,R4544,R4,NT,NT,0,None,1.55,1,Stimuli/0B_N_square_triangle.png,None,343.787281,346.354742,True
32546,58,R4544,R4,NT,NT,0,None,1.6,1.05,Stimuli/0B_N_triangle_square.png,None,346.362115,349.029798,True
32547,58,R4544,R4,TT,TT,0,right,1.3,2.3,Stimuli/0B_T_R_square_triangle.png,right,349.037066,350.353645,True
32548,58,R4544,R4,NT,NT,0,None,1.7,1.15,Stimuli/0B_N_circle_square.png,None,352.670261,355.537881,True
32549,58,R4544,R4,NT,NT,0,None,1.45,1.1,Stimuli/0B_N_circle_triangle.png,None,355.545152,358.112713,True
32550,58,R4544,R4,NT,NT,0,None,1.7,1,Stimuli/0B_N_square_triangle.png,None,358.120052,360.837553,True
32551,58,R4544,R4,TT,TT,0,left,1.65,2.2,Stimuli/0B_T_L_triangle_square.png,left,360.844894,362.519842,True
32552,58,R4544,R4,NT,NT,0,None,1.4,1.2,Stimuli/0B_N_square_circle.png,None,364.73647,367.354122,True
32553,58,R4544,R4,NT,NT,0,None,1.45,0.85,Stimuli/0B_N_triangle_circle.png,None,367.36132,369.678698,True
32554,58,R4544,R4,NT,NT,0,None,1.55,1.2,Stimuli/0B_N_square_circle.png,None,369.686273,372.453927,True
32555,58,R4544,R4,TT,TT,0,right,1.3,2.5,Stimuli/0B_T_R_circle_triangle.png,right,372.461127,373.794412,True
32556,58,R4544,R4,NT,NT,0,None,1.6,1,Stimuli/0B_N_circle_square.png,None,376.310948,378.928409,True
32557,58,R4544,R4,NT,NT,0,None,1.45,0.85,Stimuli/0B_N_square_circle.png,None,378.935881,381.253184,True
32571,58,R4544,R4,NT,NT,0,None,1.55,1.05,Stimuli/0B_N_triangle_circle.png,None,447.416684,450.034149,True
32572,58,R4544,R4,NT,NT,0,None,1.35,0.9,Stimuli/0B_N_circle_triangle.png,None,450.041521,452.308968,True
32586,58,R4544,R4,NT,NT,0,None,1.35,1,Stimuli/0B_N_square_triangle.png,None,518.52226,520.889835,True
32587,58,R4544,R4,NT,NT,0,None,1.7,1.15,Stimuli/0B_N_square_circle.png,None,520.897222,523.764857,True
32588,58,R4544,R4,TT,TT,0,right,1.35,2.35,Stimuli/0B_T_R_circle_square.png,right,523.772118,525.146978,True
32589,58,R4544,R4,NT,NT,0,None,1.7,1.15,Stimuli/0B_N_triangle_square.png,None,527.513644,530.381221,True
32590,58,R4544,R4,NT,NT,0,None,1.5,1.1,Stimuli/0B_N_square_triangle.png,None,530.388478,533.00607,True
32591,58,R4544,R4,NT,NT,0,None,1.35,0.95,Stimuli/0B_N_circle_square.png,None,533.013376,535.330863,True
32592,58,R4544,R4,TT,TT,0,left,1.55,2.25,Stimuli/0B_T_L_circle_square.png,left,535.338354,536.904864,True
32593,58,R4544,R4,NT,NT,0,None,1.7,0.95,Stimuli/0B_N_triangle_circle.png,None,539.171554,541.838947,True
32666,59,R4524,R1,NT,NT,0,None,1.7,0.85,Stimuli/0B_N_square_circle.png,None,202.267616,204.834941,True
32667,59,R4524,R1,NT,NT,0,None,1.5,1.05,Stimuli/0B_N_square_triangle.png,None,204.842572,207.410108,True
32681,59,R4524,R1,NT,NT,0,None,1.55,1,Stimuli/0B_N_circle_triangle.png,None,273.923368,276.490821,True
32682,59,R4524,R1,NT,NT,0,None,1.6,0.95,Stimuli/0B_N_triangle_square.png,None,276.498262,279.065694,True
32696,59,R4524,R1,NT,NT,0,None,1.55,0.95,Stimuli/0B_N_circle_triangle.png,None,345.387338,347.904757,True
32697,59,R4524,R1,NT,NT,0,None,1.65,1,Stimuli/0B_N_square_circle.png,None,347.912195,350.580105,True
32698,59,R4524,R1,NT,NT,0,None,1.3,1.2,Stimuli/0B_N_square_circle.png,None,350.587142,353.104813,True
32699,59,R4524,R1,NT,NT,0,None,1.65,0.9,Stimuli/0B_N_circle_triangle.png,None,353.111997,355.679399,True
32700,59,R4524,R1,TT,TT,0,None,1.7,2.5,Stimuli/0B_T_R_square_circle.png,right,355.686894,357.40351,False
32701,59,R4524,R1,NT,NT,0,None,1.65,1.05,Stimuli/0B_N_triangle_square.png,None,359.920075,362.637554,True
32702,59,R4524,R1,NT,NT,0,None,1.55,1.1,Stimuli/0B_N_circle_triangle.png,None,362.64493,365.312603,True
32703,59,R4524,R1,NT,NT,0,None,1.7,1.1,Stimuli/0B_N_circle_triangle.png,None,365.319924,368.137458,True
32704,59,R4524,R1,TT,TT,0,None,1.6,2.2,Stimuli/0B_T_R_triangle_square.png,right,368.144765,369.761591,False
32705,59,R4524,R1,NT,NT,0,None,1.55,1.05,Stimuli/0B_N_circle_triangle.png,None,371.977974,374.595538,True
32706,59,R4524,R1,NT,NT,0,None,1.5,0.9,Stimuli/0B_N_square_triangle.png,None,374.602855,377.020366,True
32707,59,R4524,R1,NT,NT,0,None,1.3,0.8,Stimuli/0B_N_triangle_circle.png,None,377.027816,379.145113,True
32721,59,R4524,R1,NT,NT,0,None,1.45,0.95,Stimuli/0B_N_square_circle.png,None,445.508522,447.925966,True
32722,59,R4524,R1,NT,NT,0,None,1.6,0.85,Stimuli/0B_N_triangle_circle.png,None,447.933429,450.400827,True
32723,59,R4524,R1,NT,NT,0,None,1.35,0.9,Stimuli/0B_N_square_circle.png,None,450.408364,452.675767,True
32737,59,R4524,R1,NT,NT,0,None,1.4,1.05,Stimuli/0B_N_square_triangle.png,None,519.13915,521.606644,True
32738,59,R4524,R1,NT,NT,0,None,1.55,0.95,Stimuli/0B_N_triangle_square.png,None,521.613995,524.131448,True
32739,59,R4524,R1,TT,TT,0,left,1.5,2.5,Stimuli/0B_T_L_circle_square.png,left,524.138902,525.655482,True
32740,59,R4524,R1,NT,NT,0,None,1.5,1.1,Stimuli/0B_N_triangle_circle.png,None,528.172143,530.789683,True
32741,59,R4524,R1,NT,NT,0,None,1.5,0.9,Stimuli/0B_N_triangle_circle.png,None,530.79694,533.214392,True
32742,59,R4524,R1,TT,TT,0,left,1.6,2.5,Stimuli/0B_T_L_circle_triangle.png,left,533.221884,534.838548,True
32743,59,R4524,R1,NT,NT,0,None,1.65,0.85,Stimuli/0B_N_triangle_circle.png,None,537.355118,539.872454,True
32744,59,R4524,R1,NT,NT,0,None,1.35,1.05,Stimuli/0B_N_square_circle.png,None,539.880025,542.297547,True
32767,59,R4524,R2,NT,NT,0,None,1.7,0.9,Stimuli/0B_N_square_triangle.png,None,0,2.617491,True
32768,59,R4524,R2,NT,NT,0,None,1.65,1.1,Stimuli/0B_N_triangle_square.png,None,2.625103,5.392688,True
32769,59,R4524,R2,NT,NT,0,None,1.7,1.1,Stimuli/0B_N_triangle_square.png,None,5.399994,8.217589,True
32770,59,R4524,R2,NT,NT,0,None,1.65,1.05,Stimuli/0B_N_circle_triangle.png,None,8.224884,10.950799,True
32771,59,R4524,R2,TT,TT,0,right,1.4,2.4,Stimuli/0B_T_R_circle_triangle.png,right,10.95818,12.374744,True
32772,59,R4524,R2,NT,NT,0,None,1.55,1,Stimuli/0B_N_circle_square.png,None,14.79136,17.359205,True
32773,59,R4524,R2,NT,NT,0,None,1.65,1.15,Stimuli/0B_N_circle_square.png,None,17.366263,20.183879,True
32774,59,R4524,R2,TT,TT,0,left,1.35,2.45,Stimuli/0B_T_L_circle_square.png,left,20.1911,21.557933,True
32775,59,R4524,R2,NT,NT,0,None,1.7,1.15,Stimuli/0B_N_triangle_circle.png,None,24.024364,26.891963,True
32776,59,R4524,R2,NT,NT,0,None,1.35,1.15,Stimuli/0B_N_triangle_square.png,None,26.899235,29.41688,True
