unique_ID,IDNO,RNUM,RUN,stimType,mwType,nBack,keyResp,fixStart_offset,stimStart_offset,counter,Task_PC,Detail_PC,Modality_PC,Emotion_PC
32183,58,R4544,R2,NT,NT,1,None,85.555379,88.072824,2.524737,,,,
32184,58,R4544,R2,TT,TT,1,right,88.080264,89.646865,4.098778,,,,
32185,58,R4544,R2,NT,NT,1,None,91.763476,94.431093,0,,,,
32186,58,R4544,R2,NT,NT,1,None,94.438402,97.005888,2.574795,,,,
32187,58,R4544,R2,MWQ,Focus,1,3,97.013307,98.329834,,0.307,1.035,-0.058,-2.178
32200,58,R4544,R2,NT,NT,1,None,163.177468,165.794829,0,,,,
32201,58,R4544,R2,NT,NT,1,None,165.802322,168.469888,2.675059,,,,
32202,58,R4544,R2,MWQ,Focus,1,1,168.477244,169.785511,,-0.622,-0.104,0.326,-0.562
32215,58,R4544,R2,NT,NT,1,None,234.608002,237.375635,0,,,,
32216,58,R4544,R2,NT,NT,1,None,237.382946,240.000627,2.624992,,,,
32217,58,R4544,R2,NT,NT,1,None,240.007871,242.633662,5.258027,,,,
32218,58,R4544,R2,MWQ,Focus,1,2,242.64113,244.007699,,-0.407,-0.624,0.031,-0.226
32231,58,R4544,R2,NT,NT,1,None,308.838676,311.556255,0,,,,
32232,58,R4544,R2,NT,NT,1,None,311.563515,314.431195,2.87494,,,,
32233,58,R4544,R2,NT,NT,1,None,314.43846,317.056009,5.499754,,,,
32234,58,R4544,R2,TT,TT,1,left,317.063364,318.579928,7.023673,,,,
32235,58,R4544,R2,NT,NT,1,None,320.996515,323.56385,0,,,,
32364,58,R4544,R3,NT,NT,1,None,201.259347,203.976945,0,,,,
32365,58,R4544,R3,NT,NT,1,None,203.984304,206.701891,2.724946,,,,
32366,58,R4544,R3,TT,TT,1,left,206.709142,208.375747,4.398802,,,,
32367,58,R4544,R3,NT,NT,1,None,210.592342,213.359909,0,,,,
32368,58,R4544,R3,NT,NT,1,None,213.367222,215.884658,2.524749,,,,
32369,58,R4544,R3,MWQ,Focus,1,2,215.892195,217.608787,,-0.321,-0.866,-0.82,0.926
32382,58,R4544,R3,NT,NT,1,None,282.447912,285.265467,0,,,,
32383,58,R4544,R3,NT,NT,1,None,285.272883,288.190525,2.925058,,,,
32384,58,R4544,R3,MWQ,Focus,1,None,288.197714,289.772706,,-0.288,-0.133,0.596,-0.081
32397,58,R4544,R3,NT,NT,1,None,354.603527,357.121092,0,,,,
32398,58,R4544,R3,NT,NT,1,None,357.128421,359.946132,2.82504,,,,
32399,58,R4544,R3,NT,NT,1,None,359.953323,362.270634,5.149542,,,,
32400,58,R4544,R3,MWQ,Focus,1,1,362.278234,363.844889,,-1.016,0.735,-0.123,-1.219
32413,58,R4544,R3,NT,NT,1,None,428.684011,431.301431,0,,,,
32414,58,R4544,R3,NT,NT,1,None,431.308887,433.82652,2.525089,,,,
32415,58,R4544,R3,NT,NT,1,None,433.833838,436.301374,4.999943,,,,
32416,58,R4544,R3,NT,NT,1,None,436.308696,439.076407,7.774976,,,,
32417,58,R4544,R3,TT,TT,1,left,439.0837,440.60027,9.298839,,,,
32418,58,R4544,R3,NT,NT,1,None,442.866896,445.484361,0,,,,
32419,58,R4544,R3,NT,NT,1,None,445.49178,448.009414,2.525053,,,,
32420,58,R4544,R3,TT,TT,1,left,448.016692,449.641584,4.157223,,,,
32421,58,R4544,R3,NT,NT,1,None,451.908229,454.575666,0,,,,
32422,58,R4544,R3,NT,NT,1,None,454.583061,457.150537,2.574871,,,,
32423,58,R4544,R3,MWQ,Focus,1,None,457.158012,458.566256,,-0.377,0.143,-0.092,-1.218
32436,58,R4544,R3,NT,NT,1,None,523.40551,525.973058,0,,,,
32437,58,R4544,R3,NT,NT,1,None,525.980349,528.598047,2.624989,,,,
32438,58,R4544,R3,NT,NT,1,None,528.605231,531.081133,5.108075,,,,
32439,58,R4544,R3,NT,NT,1,None,531.088488,533.506131,7.533073,,,,
32440,58,R4544,R3,TT,TT,1,right,533.513446,534.830017,8.856959,,,,
32441,58,R4544,R3,NT,NT,1,None,537.046645,539.664261,0,,,,
32442,58,R4544,R3,NT,NT,1,None,539.671517,542.138819,2.474558,,,,
32465,58,R4544,R4,NT,NT,1,None,0,2.617725,0,,,,
32466,58,R4544,R4,NT,NT,1,None,2.62515,5.392869,2.775144,,,,
32467,58,R4544,R4,MWQ,Focus,1,1,5.400105,6.82478,,-1.03,0.247,-1.036,-0.95
32480,58,R4544,R4,NT,NT,1,None,71.689197,74.306689,0,,,,
32481,58,R4544,R4,NT,NT,1,None,74.314039,76.631406,2.324717,,,,
32482,58,R4544,R4,NT,NT,1,None,76.638956,79.206606,4.899917,,,,
32483,58,R4544,R4,NT,NT,1,None,79.213921,81.431285,7.124596,,,,
32484,58,R4544,R4,MWQ,Focus,1,1,81.438832,82.747097,,-0.937,0.132,0.381,-1.95
32497,58,R4544,R4,NT,NT,1,None,147.594716,150.162205,0,,,,
32498,58,R4544,R4,NT,NT,1,None,150.169504,152.78718,2.624975,,,,
32499,58,R4544,R4,MWQ,Focus,1,1,152.794458,154.361136,,-1.156,0.927,-0.121,-0.59
32512,58,R4544,R4,NT,NT,1,None,219.208657,221.976253,0,,,,
32513,58,R4544,R4,NT,NT,1,None,221.983497,224.701187,2.724934,,,,
32514,58,R4544,R4,NT,NT,1,None,224.708407,227.225999,5.249746,,,,
32515,58,R4544,R4,MWQ,Focus,1,1,227.233301,228.591368,,-1.298,-0.221,-2.23,-0.427
32528,58,R4544,R4,NT,NT,1,None,293.430842,295.748274,0,,,,
32529,58,R4544,R4,NT,NT,1,None,295.755693,298.623419,2.875145,,,,
32530,58,R4544,R4,NT,NT,1,None,298.63059,300.94795,5.199676,,,,
32531,58,R4544,R4,TT,TT,1,right,300.955496,302.572118,6.823844,,,,
32532,58,R4544,R4,NT,NT,1,None,305.038703,307.706325,0,,,,
32533,58,R4544,R4,NT,NT,1,None,307.713584,310.531258,2.824933,,,,
32534,58,R4544,R4,TT,TT,1,right,310.538473,312.105085,4.39876,,,,
32535,58,R4544,R4,NT,NT,1,None,314.271702,316.989195,0,,,,
32536,58,R4544,R4,NT,NT,1,None,316.996566,319.864222,2.875027,,,,
32537,58,R4544,R4,NT,NT,1,None,319.87146,322.489055,5.49986,,,,
32538,58,R4544,R4,TT,TT,1,right,322.496353,324.162965,7.17377,,,,
32539,58,R4544,R4,NT,NT,1,None,326.579578,329.247255,0,,,,
32616,59,R4524,R1,NT,NT,1,None,0,2.726014,0,,,,
32617,59,R4524,R1,NT,NT,1,None,2.733373,5.350887,2.624873,,,,
32618,59,R4524,R1,NT,NT,1,None,5.358314,7.975803,5.249789,,,,
32619,59,R4524,R1,TT,TT,1,left,7.98333,9.599833,6.873819,,,,
32620,59,R4524,R1,NT,NT,1,None,11.916487,14.083786,0,,,,
32621,59,R4524,R1,NT,NT,1,None,14.091427,16.758998,2.675212,,,,
32622,59,R4524,R1,MWQ,Focus,1,4,16.766325,18.382676,,0.172,-0.797,2.031,-0.717
32635,59,R4524,R1,NT,NT,1,None,83.230469,86.048058,0,,,,
32636,59,R4524,R1,NT,NT,1,None,86.05536,88.772905,2.724847,,,,
32637,59,R4524,R1,TT,TT,1,left,88.780258,90.296864,4.248806,,,,
32638,59,R4524,R1,NT,NT,1,None,92.613471,95.130936,0,,,,
32639,59,R4524,R1,NT,NT,1,None,95.138355,97.55568,2.424744,,,,
32640,59,R4524,R1,TT,TT,1,left,97.56331,99.179873,4.048937,,,,
32641,59,R4524,R1,NT,NT,1,None,101.446429,104.314117,0,,,,
32642,59,R4524,R1,NT,NT,1,None,104.321332,107.139078,2.824961,,,,
32643,59,R4524,R1,TT,TT,1,right,107.146288,108.71287,4.398753,,,,
32644,59,R4524,R1,NT,NT,1,None,111.179469,113.646816,0,,,,
32645,59,R4524,R1,NT,NT,1,None,113.654335,116.02184,2.375024,,,,
32646,59,R4524,R1,NT,NT,1,None,116.029244,118.446622,4.799806,,,,
32647,59,R4524,R1,MWQ,Focus,1,4,118.454168,120.120781,,0.196,0.179,-0.727,-1.134
32660,59,R4524,R1,NT,NT,1,None,184.968376,187.535726,0,,,,
32661,59,R4524,R1,NT,NT,1,None,187.543213,189.76065,2.224924,,,,
32662,59,R4524,R1,NT,NT,1,None,189.768187,192.385779,4.850053,,,,
32663,59,R4524,R1,TT,TT,1,left,192.393002,193.759659,6.223933,,,,
32664,59,R4524,R1,NT,NT,1,None,196.076283,198.843793,0,,,,
32818,59,R4524,R2,NT,NT,1,None,204.909157,207.676784,0,,,,
32819,59,R4524,R2,NT,NT,1,None,207.683992,210.151357,2.474573,,,,
32820,59,R4524,R2,NT,NT,1,None,210.158975,212.576423,4.899639,,,,
32821,59,R4524,R2,NT,NT,1,None,212.583817,215.001168,7.324384,,,,
32822,59,R4524,R2,TT,TT,1,left,215.008728,216.525331,8.848547,,,,
32823,59,R4524,R2,NT,NT,1,None,219.041955,221.709468,0,,,,
32824,59,R4524,R2,NT,NT,1,None,221.716806,224.284267,2.574799,,,,
32825,59,R4524,R2,MWQ,Focus,1,4,224.291753,225.708395,,0.172,0.18,0.624,-0.031
32838,59,R4524,R2,NT,NT,1,None,290.555926,292.973401,0,,,,
32839,59,R4524,R2,NT,NT,1,None,292.980822,295.248151,2.27475,,,,
32840,59,R4524,R2,TT,TT,1,right,295.25568,296.572306,3.598905,,,,
32841,59,R4524,R2,NT,NT,1,None,299.088867,301.656604,0,,,,
32842,59,R4524,R2,NT,NT,1,None,301.66381,304.331409,2.674805,,,,
32843,59,R4524,R2,NT,NT,1,None,304.338723,306.906194,5.24959,,,,
32844,59,R4524,R2,MWQ,Focus,1,4,306.913628,308.521845,,-0.591,0.043,0.384,0.921
32857,59,R4524,R2,NT,NT,1,None,373.361105,375.578506,0,,,,
32858,59,R4524,R2,NT,NT,1,None,375.586036,378.261759,2.683253,,,,
32859,59,R4524,R2,TT,TT,1,right,378.269209,379.98583,4.407324,,,,
32860,59,R4524,R2,NT,NT,1,None,382.452454,384.92004,0,,,,
32861,59,R4524,R2,NT,NT,1,None,384.927285,387.144683,2.224643,,,,
32862,59,R4524,R2,MWQ,Focus,1,4,387.152246,388.760331,,-0.214,-0.032,1.018,-1.401
32875,59,R4524,R2,NT,NT,1,None,453.608021,456.125356,0,,,,
32876,59,R4524,R2,NT,NT,1,None,456.132977,458.85045,2.725094,,,,
32877,59,R4524,R2,TT,TT,1,left,458.857874,460.324346,4.19899,,,,
32878,59,R4524,R2,NT,NT,1,None,462.841054,465.458665,0,,,,
32879,59,R4524,R2,NT,NT,1,None,465.465958,468.033599,2.574934,,,,
32880,59,R4524,R2,NT,NT,1,None,468.040857,470.458107,4.999442,,,,
32881,59,R4524,R2,MWQ,Focus,1,3,470.465716,472.082389,,-0.66,-0.103,0.777,-0.955
32894,59,R4524,R2,NT,NT,1,None,536.92158,539.638975,0,,,,
32895,59,R4524,R2,NT,NT,1,None,539.646432,542.114086,2.475111,,,,
32982,59,R4524,R3,NT,NT,1,None,268.690154,271.057686,0,,,,
32983,59,R4524,R3,NT,NT,1,None,271.065054,273.482299,2.424613,,,,
32984,59,R4524,R3,TT,TT,1,left,273.489911,275.156361,4.098675,,,,
32985,59,R4524,R3,NT,NT,1,None,277.673137,280.24068,0,,,,
32986,59,R4524,R3,NT,NT,1,None,280.248018,282.915697,2.675017,,,,
32987,59,R4524,R3,MWQ,Focus,1,4,282.922888,284.489563,,0.327,0.068,-0.006,0.781
33000,59,R4524,R3,NT,NT,1,None,349.337079,351.504176,0,,,,
33001,59,R4524,R3,NT,NT,1,None,351.511944,354.179508,2.675332,,,,
33002,59,R4524,R3,TT,TT,1,left,354.186847,355.803459,4.299283,,,,
33003,59,R4524,R3,NT,NT,1,None,357.970088,360.687503,0,,,,
33004,59,R4524,R3,NT,NT,1,None,360.694933,363.462643,2.77514,,,,
33005,59,R4524,R3,TT,TT,1,left,363.469818,365.186545,4.499042,,,,
33006,59,R4524,R3,NT,NT,1,None,367.603052,369.870411,0,,,,
33007,59,R4524,R3,NT,NT,1,None,369.877916,372.445435,2.575024,,,,
33008,59,R4524,R3,NT,NT,1,None,372.452818,375.220505,5.350094,,,,
33009,59,R4524,R3,TT,TT,1,right,375.227709,376.544329,6.673918,,,,
33010,59,R4524,R3,NT,NT,1,None,379.010972,381.778616,0,,,,
33011,59,R4524,R3,NT,NT,1,None,381.785798,384.55351,2.774894,,,,
33012,59,R4524,R3,MWQ,Focus,1,4,384.560661,386.218975,,-0.224,-0.392,0.72,-0.484
33025,59,R4524,R3,NT,NT,1,None,451.066548,453.634126,0,,,,
33026,59,R4524,R3,NT,NT,1,None,453.64145,455.808799,2.174673,,,,
33027,59,R4524,R3,MWQ,Focus,1,4,455.816358,457.232989,,-0.139,1.194,0.616,0.639
33040,59,R4524,R3,NT,NT,1,None,522.080491,524.548175,0,,,,
33041,59,R4524,R3,NT,NT,1,None,524.555411,527.072935,2.52476,,,,
33042,59,R4524,R3,NT,NT,1,None,527.080241,529.997939,5.449764,,,,
33043,59,R4524,R3,NT,NT,1,None,530.005224,532.922888,8.374713,,,,
33044,59,R4524,R3,TT,TT,1,left,532.930112,534.546664,9.998489,,,,
33045,59,R4524,R3,NT,NT,1,None,536.763291,539.630898,0,,,,
33046,59,R4524,R3,NT,NT,1,None,539.638183,542.305699,2.674801,,,,
33069,59,R4524,R4,NT,NT,1,None,0,2.617832,0,,,,
33070,59,R4524,R4,NT,NT,1,None,2.625103,5.34303,2.725198,,,,
33071,59,R4524,R4,TT,TT,1,left,5.350005,6.766622,4.14879,,,,
33072,59,R4524,R4,NT,NT,1,None,9.083197,11.900795,0,,,,
33073,59,R4524,R4,NT,NT,1,None,11.908045,14.375432,2.474637,,,,
33074,59,R4524,R4,MWQ,Focus,1,3,14.382994,15.907714,,0.159,-1.43,0.96,0.223
33087,59,R4524,R4,NT,NT,1,None,80.763799,83.681492,0,,,,
33088,59,R4524,R4,NT,NT,1,None,83.688689,86.356344,2.674852,,,,
33089,59,R4524,R4,TT,TT,1,left,86.36359,87.780211,4.098719,,,,
33090,59,R4524,R4,NT,NT,1,None,90.296797,92.764396,0,,,,
33091,59,R4524,R4,NT,NT,1,None,92.771538,95.439194,2.674798,,,,
33092,59,R4524,R4,TT,TT,1,right,95.446577,96.963207,4.198811,,,,
33093,59,R4524,R4,NT,NT,1,None,99.279825,101.997261,0,,,,
33094,59,R4524,R4,NT,NT,1,None,102.004668,104.272078,2.274817,,,,
33095,59,R4524,R4,NT,NT,1,None,104.279578,106.997295,5.000034,,,,
33096,59,R4524,R4,MWQ,Focus,1,4,107.004523,108.621109,,-0.042,0.99,2.5,-0.14
33109,59,R4524,R4,NT,NT,1,None,173.468617,175.985857,0,,,,
33110,59,R4524,R4,NT,NT,1,None,175.993526,178.561037,2.57518,,,,
33111,59,R4524,R4,NT,NT,1,None,178.568432,181.285997,5.30014,,,,
33112,59,R4524,R4,MWQ,Focus,1,4,181.293349,182.951594,,-0.875,1.281,0.052,-1.904
33125,59,R4524,R4,NT,NT,1,None,247.799181,250.416876,0,,,,
33126,59,R4524,R4,NT,NT,1,None,250.424073,252.641461,2.224585,,,,
33127,59,R4524,R4,MWQ,Focus,1,4,252.648969,254.165624,,-1.273,1.771,-0.3,-2.064
33140,59,R4524,R4,NT,NT,1,None,318.996414,321.163793,0,,,,
33285,60,R4132,R1,NT,NT,1,None,271.323488,273.840993,0,,,,
33286,60,R4132,R1,NT,NT,1,None,273.848326,276.31576,2.474767,,,,
33287,60,R4132,R1,NT,NT,1,None,276.323265,279.190917,5.349924,,,,
33288,60,R4132,R1,NT,NT,1,None,279.198174,282.115849,8.274856,,,,
33289,60,R4132,R1,MWQ,Focus,1,4,282.123023,283.431336,,1.648,0.452,0.559,0.118
33302,60,R4132,R1,NT,NT,1,None,348.270529,351.088204,0,,,,
33303,60,R4132,R1,NT,NT,1,None,351.095438,353.913055,2.824851,,,,
33304,60,R4132,R1,MWQ,Focus,1,4,353.920373,355.486962,,0.601,0.18,0.439,0.742
33317,60,R4132,R1,NT,NT,1,None,420.326223,423.09376,0,,,,
33318,60,R4132,R1,NT,NT,1,None,423.101062,426.018746,2.924986,,,,
33319,60,R4132,R1,TT,TT,1,right,426.025948,427.642559,4.548799,,,,
33320,60,R4132,R1,NT,NT,1,None,429.809141,432.326467,0,,,,
33321,60,R4132,R1,NT,NT,1,None,432.334096,434.651547,2.32508,,,,
33322,60,R4132,R1,TT,TT,1,left,434.65901,436.225571,3.899104,,,,
33323,60,R4132,R1,NT,NT,1,None,438.692141,441.109544,0,,,,
33324,60,R4132,R1,NT,NT,1,None,441.11705,443.684545,2.575001,,,,
33325,60,R4132,R1,TT,TT,1,right,443.691961,445.40856,4.299016,,,,
33326,60,R4132,R1,NT,NT,1,None,447.525146,450.142586,0,,,,
33327,60,R4132,R1,NT,NT,1,None,450.150044,452.567342,2.424756,,,,
33328,60,R4132,R1,MWQ,Focus,1,4,452.574945,453.933242,,1.299,1.219,0.997,-0.078
33341,60,R4132,R1,NT,NT,1,None,518.780859,521.448137,0,,,,
33342,60,R4132,R1,NT,NT,1,None,521.455662,523.773196,2.325059,,,,
33343,60,R4132,R1,TT,TT,1,left,523.780553,525.397525,3.949388,,,,
33344,60,R4132,R1,NT,NT,1,None,527.863769,530.231096,0,,,,
33345,60,R4132,R1,NT,NT,1,None,530.238648,532.956078,2.724982,,,,
33346,60,R4132,R1,TT,TT,1,left,532.963636,534.580237,4.349141,,,,
33347,60,R4132,R1,NT,NT,1,None,536.746816,539.214405,0,,,,
33348,60,R4132,R1,NT,NT,1,None,539.221694,541.93915,2.724745,,,,
33371,60,R4132,R2,NT,NT,1,None,0,2.726185,0,,,,
33372,60,R4132,R2,NT,NT,1,None,2.733252,5.201132,2.474947,,,,
33373,60,R4132,R2,TT,TT,1,right,5.208403,6.883296,4.157111,,,,
33374,60,R4132,R2,NT,NT,1,None,9.149862,11.717554,0,,,,
33375,60,R4132,R2,NT,NT,1,None,11.724764,14.042228,2.324674,,,,
33376,60,R4132,R2,TT,TT,1,left,14.049626,15.716129,3.998575,,,,
33377,60,R4132,R2,NT,NT,1,None,18.082873,20.700471,0,,,,
33378,60,R4132,R2,NT,NT,1,None,20.707829,23.47548,2.775009,,,,
33379,60,R4132,R2,NT,NT,1,None,23.482665,26.250327,5.549856,,,,
33380,60,R4132,R2,NT,NT,1,None,26.257559,28.825243,8.124772,,,,
33381,60,R4132,R2,TT,TT,1,right,28.832486,30.199082,9.498611,,,,
33382,60,R4132,R2,NT,NT,1,None,32.365732,35.083239,0,,,,
33383,60,R4132,R2,NT,NT,1,None,35.090611,37.608258,2.525019,,,,
33384,60,R4132,R2,NT,NT,1,None,37.615457,40.182801,5.099562,,,,
33385,60,R4132,R2,NT,NT,1,None,40.19036,42.957927,7.874688,,,,
33386,60,R4132,R2,TT,TT,1,left,42.965253,44.481845,9.398606,,,,
33387,60,R4132,R2,NT,NT,1,None,46.598506,49.166158,0,,,,
33388,60,R4132,R2,NT,NT,1,None,49.173324,51.690827,2.524669,,,,
33389,60,R4132,R2,NT,NT,1,None,51.698319,54.515944,5.349786,,,,
33390,60,R4132,R2,MWQ,Focus,1,3,54.523225,55.997921,,-0.608,1.349,0.051,-0.003
33403,60,R4132,R2,NT,NT,1,None,120.845706,123.213075,0,,,,
33404,60,R4132,R2,NT,NT,1,None,123.220612,125.888135,2.67506,,,,
33405,60,R4132,R2,MWQ,Focus,1,3,125.895455,127.212114,,0.431,0.344,0.404,0.098
33418,60,R4132,R2,NT,NT,1,None,192.051305,194.71877,0,,,,
33419,60,R4132,R2,NT,NT,1,None,194.726241,197.093543,2.374773,,,,
33420,60,R4132,R2,NT,NT,1,None,197.101122,199.618444,4.899674,,,,
33421,60,R4132,R2,MWQ,Focus,1,3,199.626007,201.342614,,-0.21,-0.267,0.124,-1.246
33434,60,R4132,R2,NT,NT,1,None,266.181754,268.549151,0,,,,
33595,60,R4132,R3,NT,NT,1,None,323.912655,326.480393,0,,,,
33596,60,R4132,R3,NT,NT,1,None,326.487588,329.1051,2.624707,,,,
33597,60,R4132,R3,NT,NT,1,None,329.112464,331.529776,5.049383,,,,
33598,60,R4132,R3,MWQ,Focus,1,4,331.537325,332.84566,,0.896,0.256,1.044,-0.361
33611,60,R4132,R3,NT,NT,1,None,397.69322,400.310769,0,,,,
33612,60,R4132,R3,NT,NT,1,None,400.318074,402.585486,2.274717,,,,
33613,60,R4132,R3,MWQ,Focus,1,4,402.593041,404.209655,,1.071,0.069,1.171,-0.651
33626,60,R4132,R3,NT,NT,1,None,469.05711,471.424463,0,,,,
33627,60,R4132,R3,NT,NT,1,None,471.432021,474.24965,2.825187,,,,
33628,60,R4132,R3,NT,NT,1,None,474.256971,476.824491,5.400028,,,,
33629,60,R4132,R3,TT,TT,1,left,476.831851,478.1983,6.773837,,,,
33630,60,R4132,R3,NT,NT,1,None,480.615064,482.932549,0,,,,
33631,60,R4132,R3,NT,NT,1,None,482.939943,485.507528,2.574979,,,,
33632,60,R4132,R3,NT,NT,1,None,485.514772,488.282431,5.349882,,,,
33633,60,R4132,R3,TT,TT,1,left,488.289716,489.856274,6.923725,,,,
33634,60,R4132,R3,NT,NT,1,None,492.122866,494.740634,0,,,,
33635,60,R4132,R3,NT,NT,1,None,494.747853,497.415251,2.674617,,,,
33636,60,R4132,R3,TT,TT,1,left,497.422704,499.039316,4.298682,,,,
33637,60,R4132,R3,NT,NT,1,None,501.555928,504.373612,0,,,,
33638,60,R4132,R3,NT,NT,1,None,504.38082,506.698112,2.3245,,,,
33639,60,R4132,R3,NT,NT,1,None,506.705685,509.223254,4.849642,,,,
33640,60,R4132,R3,NT,NT,1,None,509.230599,511.798276,7.424664,,,,
33641,60,R4132,R3,TT,TT,1,left,511.805514,513.372098,8.998486,,,,
33642,60,R4132,R3,NT,NT,1,None,515.788744,518.506245,0,,,,
33643,60,R4132,R3,NT,NT,1,None,518.513578,521.231272,2.725027,,,,
33644,60,R4132,R3,TT,TT,1,left,521.238428,522.955067,4.448822,,,,
33645,60,R4132,R3,NT,NT,1,None,525.371686,527.989039,0,,,,
33646,60,R4132,R3,NT,NT,1,None,527.996535,530.514187,2.525148,,,,
33647,60,R4132,R3,NT,NT,1,None,530.521499,532.888845,4.899806,,,,
33648,60,R4132,R3,TT,TT,1,right,532.89635,534.612954,6.623915,,,,
33649,60,R4132,R3,NT,NT,1,None,537.079527,539.59698,0,,,,
33650,60,R4132,R3,NT,NT,1,None,539.604426,542.372163,2.775183,,,,
33673,60,R4132,R4,NT,NT,1,None,0,2.567893,0,,,,
33674,60,R4132,R4,NT,NT,1,None,2.575139,5.142822,2.574929,,,,
33675,60,R4132,R4,TT,TT,1,right,5.150035,6.717002,4.149109,,,,
33676,60,R4132,R4,NT,NT,1,None,8.833267,11.300498,0,,,,
33677,60,R4132,R4,NT,NT,1,None,11.308133,14.075725,2.775227,,,,
33678,60,R4132,R4,TT,TT,1,right,14.083029,15.549591,4.249093,,,,
33679,60,R4132,R4,NT,NT,1,None,17.91627,20.483963,0,,,,
33680,60,R4132,R4,NT,NT,1,None,20.491171,23.258831,2.774868,,,,
33681,60,R4132,R4,TT,TT,1,right,23.266013,24.882572,4.398609,,,,
33682,60,R4132,R4,NT,NT,1,None,27.099252,29.966922,0,,,,
33683,60,R4132,R4,NT,NT,1,None,29.974061,32.291485,2.324563,,,,
33684,60,R4132,R4,TT,TT,1,right,32.299001,33.865613,3.898691,,,,
33685,60,R4132,R4,NT,NT,1,None,36.332239,39.149674,0,,,,
33686,60,R4132,R4,NT,NT,1,None,39.157125,41.724535,2.574861,,,,
33687,60,R4132,R4,NT,NT,1,None,41.731976,44.599675,5.450001,,,,
33688,60,R4132,R4,NT,NT,1,None,44.606856,47.024374,7.8747,,,,
33689,60,R4132,R4,MWQ,Focus,1,4,47.03155,48.506463,,1.609,1.046,0.319,-0.297
33702,60,R4132,R4,NT,NT,1,None,113.345908,116.063452,0,,,,
33703,60,R4132,R4,NT,NT,1,None,116.070859,118.488343,2.424891,,,,
33704,60,R4132,R4,NT,NT,1,None,118.495758,121.013341,4.949889,,,,
33705,60,R4132,R4,TT,TT,1,left,121.02066,122.737247,6.673795,,,,
33706,60,R4132,R4,NT,NT,1,None,125.103781,127.47129,0,,,,
33707,60,R4132,R4,NT,NT,1,None,127.478708,129.996019,2.524729,,,,
33708,60,R4132,R4,TT,TT,1,right,130.003651,131.320221,3.848931,,,,
33709,60,R4132,R4,NT,NT,1,None,133.836839,136.304269,0,,,,
33900,61,R4447,R1,NT,NT,1,None,331.296276,334.072114,0,,,,
33901,61,R4447,R1,NT,NT,1,None,334.079426,336.547024,2.47491,,,,
33902,61,R4447,R1,TT,TT,1,left,336.554336,338.271094,4.19898,,,,
33903,61,R4447,R1,NT,NT,1,None,340.487599,343.105153,0,,,,
33904,61,R4447,R1,NT,NT,1,None,343.112451,345.780306,2.675153,,,,
33905,61,R4447,R1,TT,TT,1,left,345.787399,347.503898,4.398745,,,,
33906,61,R4447,R1,NT,NT,1,None,349.820564,352.237932,0,,,,
33907,61,R4447,R1,NT,NT,1,None,352.245436,354.863175,2.625243,,,,
33908,61,R4447,R1,NT,NT,1,None,354.870365,357.387827,5.149895,,,,
33909,61,R4447,R1,NT,NT,1,None,357.395309,359.762633,7.524701,,,,
33910,61,R4447,R1,TT,TT,1,right,359.770219,361.236771,8.998839,,,,
33911,61,R4447,R1,NT,NT,1,None,363.503413,366.120918,0,,,,
33912,61,R4447,R1,NT,NT,1,None,366.12826,368.695959,2.575041,,,,
33913,61,R4447,R1,TT,TT,1,right,368.703161,370.369763,4.248845,,,,
33914,61,R4447,R1,NT,NT,1,None,372.836354,375.554233,0,,,,
33915,61,R4447,R1,NT,NT,1,None,375.561231,378.178727,2.624494,,,,
33916,61,R4447,R1,TT,TT,1,left,378.186124,379.902719,4.348486,,,,
33917,61,R4447,R1,NT,NT,1,None,382.269372,384.786684,0,,,,
33918,61,R4447,R1,NT,NT,1,None,384.794231,387.161549,2.374865,,,,
33919,61,R4447,R1,MWQ,Focus,1,4,387.169131,388.585819,,1.527,0.381,-0.121,1.46
33932,61,R4447,R1,NT,NT,1,None,453.433338,455.750691,0,,,,
33933,61,R4447,R1,NT,NT,1,None,455.758234,458.225752,2.475061,,,,
33934,61,R4447,R1,MWQ,Focus,1,4,458.233142,459.899802,,0.826,1.49,-0.773,1.873
33947,61,R4447,R1,NT,NT,1,None,524.755718,527.573261,0,,,,
33948,61,R4447,R1,NT,NT,1,None,527.580551,530.098257,2.524996,,,,
33949,61,R4447,R1,NT,NT,1,None,530.10545,532.773088,5.199827,,,,
33950,61,R4447,R1,NT,NT,1,None,532.78039,535.698084,8.124823,,,,
33951,61,R4447,R1,TT,TT,1,left,535.705295,537.071858,9.498597,,,,
33952,61,R4447,R1,NT,NT,1,None,539.388491,541.955901,0,,,,
33975,61,R4447,R2,NT,NT,1,None,0,2.76777,0,,,,
33976,61,R4447,R2,NT,NT,1,None,2.775163,5.342841,2.575071,,,,
33977,61,R4447,R2,NT,NT,1,None,5.350074,7.625644,4.857874,,,,
33978,61,R4447,R2,MWQ,Focus,1,4,7.633271,9.058021,,1.156,0.683,-0.586,0.981
33991,61,R4447,R2,NT,NT,1,None,73.914175,76.631714,0,,,,
33992,61,R4447,R2,NT,NT,1,None,76.639117,79.206775,2.575061,,,,
33993,61,R4447,R2,NT,NT,1,None,79.213951,81.731688,5.099974,,,,
33994,61,R4447,R2,MWQ,Focus,1,3,81.738863,83.405525,,0.456,1.182,0.71,1.036
34007,61,R4447,R2,NT,NT,1,None,148.244749,150.762178,0,,,,
34008,61,R4447,R2,NT,NT,1,None,150.769652,152.98696,2.224782,,,,
